SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10317	Rosiglitazone	PPARG	80uM	A673	6h	1
LINCSCP_10472	"9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione"	NR3C1	10uM	AGS	6h	1
LINCSCP_10484	BRD-A69951442-001-01-3	NR3C1	10uM	AGS	6h	1
LINCSCP_10496	Rosiglitazone	PPARG	80uM	AGS	6h	1
LINCSCP_106806	BRD-A69951442-001-01-3	NR3C1	10uM	HELA	24h	
LINCSCP_106807	BRD-A69951442-001-01-3	NR3C1	3.33uM	HELA	24h	
LINCSCP_106808	BRD-A69951442-001-01-3	NR3C1	1.11uM	HELA	24h	
LINCSCP_106809	BRD-A69951442-001-01-3	NR3C1	0.37uM	HELA	24h	
LINCSCP_106810	BRD-A69951442-001-01-3	NR3C1	0.12uM	HELA	24h	
LINCSCP_106811	BRD-A69951442-001-01-3	NR3C1	0.04uM	HELA	24h	
LINCSCP_107385	dexamethasone		10uM	HELA	24h	
LINCSCP_107389	dexamethasone		0.12uM	HELA	24h	
LINCSCP_107390	dexamethasone		0.04uM	HELA	24h	
LINCSCP_11031	Dexamethasone	NR3C1	10uM	ASC	24h	1
LINCSCP_110935	Dexamethasone Acetate	NR3C1	10uM	HELA	24h	
LINCSCP_110936	Dexamethasone Acetate	NR3C1	3.33uM	HELA	24h	
LINCSCP_110937	Dexamethasone Acetate	NR3C1	1.11uM	HELA	24h	
LINCSCP_110938	Dexamethasone Acetate	NR3C1	0.37uM	HELA	24h	
LINCSCP_110939	Dexamethasone Acetate	NR3C1	0.12uM	HELA	24h	
LINCSCP_110940	Dexamethasone Acetate	NR3C1	0.04uM	HELA	24h	
LINCSCP_111169	Rosiglitazone	PPARG	10uM	HELA	24h	
LINCSCP_111171	Rosiglitazone	PPARG	1.11uM	HELA	24h	
LINCSCP_11365	SPECTRUM_000898	NR3C1	10uM	ASC	24h	1
LINCSCP_123600	BRD-A69951442-001-01-3	NR3C1	10uM	HT29	24h	
LINCSCP_124181	dexamethasone		10uM	HT29	24h	
LINCSCP_124182	dexamethasone		3.33uM	HT29	24h	
LINCSCP_124184	dexamethasone		0.37uM	HT29	24h	
LINCSCP_127738	Dexamethasone Acetate	NR3C1	10uM	HT29	24h	
LINCSCP_127739	Dexamethasone Acetate	NR3C1	3.33uM	HT29	24h	
LINCSCP_12774	Rosiglitazone	PPARG	80uM	DV90	6h	1
LINCSCP_127740	Dexamethasone Acetate	NR3C1	1.11uM	HT29	24h	
LINCSCP_127742	Dexamethasone Acetate	NR3C1	0.12uM	HT29	24h	
LINCSCP_127972	Rosiglitazone	PPARG	10uM	HT29	24h	
LINCSCP_127973	Rosiglitazone	PPARG	3.33uM	HT29	24h	
LINCSCP_127974	Rosiglitazone	PPARG	1.11uM	HT29	24h	
LINCSCP_127975	Rosiglitazone	PPARG	0.37uM	HT29	24h	
LINCSCP_127976	Rosiglitazone	PPARG	0.12uM	HT29	24h	
LINCSCP_127977	Rosiglitazone	PPARG	0.04uM	HT29	24h	
LINCSCP_12900	BRD-A69951442-001-01-3	NR3C1	10uM	EFO27	6h	1
LINCSCP_13129	Rosiglitazone	PPARG	10uM	FIBRNPC	24h	0
LINCSCP_13181	Dexamethasone	NR3C1	10uM	FIBRNPC	24h	1
LINCSCP_13298	Rosiglitazone	PPARG	10uM	FIBRNPC	6h	1
LINCSCP_13344	Dexamethasone	NR3C1	10uM	FIBRNPC	6h	0
LINCSCP_13441	Rosiglitazone	PPARG	80uM	H1299	6h	1
LINCSCP_140188	BRD-A69951442-001-01-3	NR3C1	0.04uM	MCF7	24h	
LINCSCP_14068	Betamethasone	NR3C1	10uM	HA1E	24h	0
