SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_105515	Paroxetine	SLC6A4	1.11uM	HELA	24h	
LINCSCP_107163	paroxetine		10uM	HELA	24h	
LINCSCP_107165	paroxetine		1.11uM	HELA	24h	
LINCSCP_107166	paroxetine		0.37uM	HELA	24h	
LINCSCP_107168	paroxetine		0.04uM	HELA	24h	
LINCSCP_11178	Paroxetine	SLC6A4	10uM	ASC	24h	1
LINCSCP_122308	Paroxetine	SLC6A4	10uM	HT29	24h	
LINCSCP_123959	paroxetine		10uM	HT29	24h	
LINCSCP_138888	Paroxetine	SLC6A4	10uM	MCF7	24h	
LINCSCP_138889	Paroxetine	SLC6A4	3.33uM	MCF7	24h	
LINCSCP_140543	paroxetine		10uM	MCF7	24h	
LINCSCP_140544	paroxetine		3.33uM	MCF7	24h	
LINCSCP_140548	paroxetine		0.04uM	MCF7	24h	
LINCSCP_14721	Paroxetine	SLC6A4	10uM	HA1E	24h	0
LINCSCP_157094	Paroxetine	SLC6A4	1.11uM	PC3	24h	
LINCSCP_157096	Paroxetine	SLC6A4	0.12uM	PC3	24h	
LINCSCP_157097	Paroxetine	SLC6A4	0.04uM	PC3	24h	
LINCSCP_158745	paroxetine		10uM	PC3	24h	
LINCSCP_158746	paroxetine		3.33uM	PC3	24h	
LINCSCP_158747	paroxetine		1.11uM	PC3	24h	
LINCSCP_170692	Paroxetine	SLC6A4	10uM	YAPC	24h	
LINCSCP_172340	paroxetine		10uM	YAPC	24h	
LINCSCP_172341	paroxetine		3.33uM	YAPC	24h	
LINCSCP_176678	Paroxetine	SLC6A4	10uM	A375	6h	0
LINCSCP_178769	Paroxetine	SLC6A4	10uM	A375	6h	0
LINCSCP_179533	Paroxetine	SLC6A4	10uM	A375	6h	1
LINCSCP_18898	Paroxetine	SLC6A4	10uM	HCC515	24h	0
LINCSCP_190012	Paroxetine	SLC6A4	10uM	A549	24h	0
LINCSCP_190215	N-Methylparoxetine	SLC6A4	10uM	A549	6h	0
LINCSCP_19093	Paroxetine	SLC6A4	10uM	HCC515	6h	1
LINCSCP_191768	Paroxetine	SLC6A4	10uM	A549	24h	0
LINCSCP_209330	Paroxetine	SLC6A4	10uM	HA1E	6h	1
LINCSCP_211181	Paroxetine	SLC6A4	10uM	HA1E	6h	0
LINCSCP_219172	Paroxetine	SLC6A4	10uM	HEPG2	6h	1
LINCSCP_220521	Paroxetine	SLC6A4	10uM	HEPG2	6h	0
LINCSCP_235850	Paroxetine	SLC6A4	10uM	MCF7	6h	0
LINCSCP_239218	Paroxetine	SLC6A4	10uM	MCF7	6h	0
LINCSCP_240907	Paroxetine	SLC6A4	10uM	MCF7	6h	1
LINCSCP_244852	Paroxetine	SLC6A4	10uM	MCF7	6h	0
LINCSCP_25189	Paroxetine	SLC6A4	10uM	HT29	6h	0
LINCSCP_266549	Paroxetine	SLC6A4	10uM	PC3	6h	1
LINCSCP_26831	Paroxetine	SLC6A4	10uM	HT29	6h	1
LINCSCP_272185	AHOUBRCZNHFOSL-UHFFFAOYSA-N	SLC6A4	10uM	PC3	6h	0
LINCSCP_27281	AHOUBRCZNHFOSL-UHFFFAOYSA-N	SLC6A4	10uM	HT29	6h	0
LINCSCP_273515	Paroxetine	SLC6A4	10uM	PC3	6h	0
LINCSCP_3063	AHOUBRCZNHFOSL-UHFFFAOYSA-N	SLC6A4	10uM	A375	6h	0
LINCSCP_32897	Paroxetine	SLC6A4	10uM	MCF7	24h	0
LINCSCP_34179	AHOUBRCZNHFOSL-UHFFFAOYSA-N	SLC6A4	10uM	MCF7	6h	0
LINCSCP_44561	Paroxetine	SLC6A4	10uM	PC3	24h	0
LINCSCP_56419	Paroxetine	SLC6A4	10uM	VCAP	24h	0
LINCSCP_56554	Paroxetine	SLC6A4	10uM	VCAP	6h	1
LINCSCP_5722	N-Methylparoxetine	SLC6A4	10uM	A549	24h	0
LINCSCP_59435	AHOUBRCZNHFOSL-UHFFFAOYSA-N	SLC6A4	10uM	VCAP	24h	0
LINCSCP_59546	AHOUBRCZNHFOSL-UHFFFAOYSA-N	SLC6A4	10uM	VCAP	6h	0
LINCSCP_6969	Paroxetine	SLC6A4	10uM	A549	6h	1
LINCSCP_75350	Paroxetine	SLC6A4	10uM	A375	24h	
LINCSCP_75352	Paroxetine	SLC6A4	1.11uM	A375	24h	
LINCSCP_75354	Paroxetine	SLC6A4	0.12uM	A375	24h	
LINCSCP_75355	Paroxetine	SLC6A4	0.04uM	A375	24h	
LINCSCP_77000	paroxetine		10uM	A375	24h	
LINCSCP_93684	Paroxetine	SLC6A4	10uM	HA1E	24h	
LINCSCP_93687	Paroxetine	SLC6A4	0.37uM	HA1E	24h	
LINCSCP_95330	paroxetine		10uM	HA1E	24h	
LINCSCP_95331	paroxetine		3.33uM	HA1E	24h	
LINCSCP_95332	paroxetine		1.11uM	HA1E	24h	
