SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_109203	Sertraline HCl		10uM	HELA	24h	
LINCSCP_109204	Sertraline HCl		3.33uM	HELA	24h	
LINCSCP_11208	Sertraline	SLC6A4	10uM	ASC	24h	1
LINCSCP_126004	Sertraline HCl		10uM	HT29	24h	
LINCSCP_126005	Sertraline HCl		3.33uM	HT29	24h	
LINCSCP_126007	Sertraline HCl		0.37uM	HT29	24h	
LINCSCP_126008	Sertraline HCl		0.12uM	HT29	24h	
LINCSCP_142589	Sertraline HCl		10uM	MCF7	24h	
LINCSCP_142594	Sertraline HCl		0.04uM	MCF7	24h	
LINCSCP_14786	Sertraline	SLC6A4	10uM	HA1E	24h	0
LINCSCP_14948	Sertraline	SLC6A4	10uM	HA1E	6h	1
LINCSCP_160790	Sertraline HCl		10uM	PC3	24h	
LINCSCP_160791	Sertraline HCl		3.33uM	PC3	24h	
LINCSCP_174383	Sertraline HCl		10uM	YAPC	24h	
LINCSCP_174384	Sertraline HCl		3.33uM	YAPC	24h	
LINCSCP_176761	Sertraline	SLC6A4	10uM	A375	6h	0
LINCSCP_178849	Sertraline	SLC6A4	10uM	A375	6h	0
LINCSCP_179601	Sertraline	SLC6A4	10uM	A375	6h	1
LINCSCP_18975	Sertraline	SLC6A4	10uM	HCC515	24h	0
LINCSCP_190078	Sertraline	SLC6A4	10uM	A549	24h	0
LINCSCP_19142	Sertraline	SLC6A4	10uM	HCC515	6h	1
LINCSCP_191823	Sertraline	SLC6A4	10uM	A549	24h	0
LINCSCP_219245	Sertraline	SLC6A4	10uM	HEPG2	6h	1
LINCSCP_220610	Sertraline	SLC6A4	10uM	HEPG2	6h	0
LINCSCP_225800	Sertraline	SLC6A4	10uM	HT29	6h	1
LINCSCP_226750	Sertraline	SLC6A4	10uM	HT29	6h	0
LINCSCP_239007	Sertraline	SLC6A4	10uM	MCF7	24h	0
LINCSCP_239311	Sertraline	SLC6A4	10uM	MCF7	6h	0
LINCSCP_240720	Sertraline	SLC6A4	10uM	MCF7	24h	0
LINCSCP_240986	Sertraline	SLC6A4	10uM	MCF7	6h	1
LINCSCP_244888	79836-45-6	SLC6A4	10uM	MCF7	6h	0
LINCSCP_266351	Sertraline	SLC6A4	10uM	PC3	24h	0
LINCSCP_266646	Sertraline	SLC6A4	10uM	PC3	6h	1
LINCSCP_269792	Sertraline	SLC6A4	10uM	PC3	24h	0
LINCSCP_270091	Sertraline	SLC6A4	10uM	PC3	6h	0
LINCSCP_34672	79836-45-6	SLC6A4	10uM	MCF7	24h	1
LINCSCP_42587	Sertraline	SLC6A4	10uM	NPC	24h	1
LINCSCP_47791	79836-45-6	SLC6A4	10uM	PC3	24h	0
LINCSCP_47992	79836-45-6	SLC6A4	10uM	PC3	6h	1
LINCSCP_56459	Sertraline	SLC6A4	10uM	VCAP	24h	0
LINCSCP_56598	Sertraline	SLC6A4	10uM	VCAP	6h	1
LINCSCP_58191	Sertraline	SLC6A4	10uM	VCAP	24h	0
LINCSCP_5900	Sertraline	SLC6A4	10uM	A549	6h	1
LINCSCP_79039	Sertraline HCl		10uM	A375	24h	
LINCSCP_79040	Sertraline HCl		3.33uM	A375	24h	
LINCSCP_79041	Sertraline HCl		1.11uM	A375	24h	
LINCSCP_97373	Sertraline HCl		10uM	HA1E	24h	
LINCSCP_97374	Sertraline HCl		3.33uM	HA1E	24h	
LINCSCP_97375	Sertraline HCl		1.11uM	HA1E	24h	
LINCSCP_97376	Sertraline HCl		0.37uM	HA1E	24h	
LINCSCP_97377	Sertraline HCl		0.12uM	HA1E	24h	
LINCSCP_97378	Sertraline HCl		0.04uM	HA1E	24h	
