SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10316	Chloroquine		10uM	A673	6h	1
LINCSCP_10494	Chloroquine		10uM	AGS	6h	1
LINCSCP_127150	Chloroquine		10uM	HT29	24h	
LINCSCP_13439	Chloroquine		10uM	H1299	6h	1
LINCSCP_143735	Chloroquine		10uM	MCF7	24h	
LINCSCP_143736	Chloroquine		3.33uM	MCF7	24h	
LINCSCP_15217	Chloroquine		10uM	HA1E	24h	1
LINCSCP_175526	Chloroquine		10uM	YAPC	24h	
LINCSCP_17603	Chloroquine		10uM	HCC15	6h	1
LINCSCP_177116	Chloroquine		10uM	A375	24h	1
LINCSCP_201694	Chloroquine		0.5uM	A549	24h	0
LINCSCP_201862	Chloroquine		0.001uM	A549	6h	0
LINCSCP_209113	Chloroquine		10uM	HA1E	24h	0
LINCSCP_214699	Chloroquine		10uM	HCC515	24h	1
LINCSCP_215302	Chloroquine		10uM	HCC515	24h	0
LINCSCP_219112	Chloroquine		10uM	HEPG2	6h	0
LINCSCP_222978	Chloroquine		10uM	HT115	6h	1
LINCSCP_236537	Chloroquine		10uM	MCF7	24h	1
LINCSCP_236622	Chloroquine		10uM	MCF7	6h	0
LINCSCP_243919	Chloroquine		10uM	MCF7	24h	0
LINCSCP_250978	Chloroquine		0.001uM	MCF7	24h	0
LINCSCP_250979	Chloroquine		0.001uM	MCF7	24h	0
LINCSCP_250983	Chloroquine		10uM	MCF7	24h	0
LINCSCP_251142	Chloroquine		0.01uM	MCF7	6h	0
LINCSCP_251144	Chloroquine		10uM	MCF7	6h	0
LINCSCP_251145	Chloroquine		1uM	MCF7	6h	0
LINCSCP_251146	Chloroquine		3uM	MCF7	6h	0
LINCSCP_256332	Chloroquine		10uM	MDST8	6h	1
LINCSCP_256840	Chloroquine		10uM	NCIH1836	6h	1
LINCSCP_257290	Chloroquine		10uM	NCIH508	6h	1
LINCSCP_284865	Chloroquine		10uM	SKB	24h	1
LINCSCP_287686	Chloroquine		10uM	SW620	6h	1
LINCSCP_36225	Chloroquine		0.1uM	MCF7	24h	0
LINCSCP_36350	Chloroquine		0.01uM	MCF7	6h	0
LINCSCP_36351	Chloroquine		0.5uM	MCF7	6h	0
LINCSCP_42816	Chloroquine		10uM	NPC	24h	1
LINCSCP_44520	Chloroquine		10uM	PC3	24h	1
LINCSCP_45100	Chloroquine		10uM	PC3	6h	0
LINCSCP_54453	Chloroquine		10uM	SW948	6h	1
LINCSCP_55427	Chloroquine		10uM	U937	6h	1
LINCSCP_56520	Chloroquine		10uM	VCAP	6h	0
LINCSCP_56799	Chloroquine		10uM	VCAP	24h	1
LINCSCP_7558	Chloroquine		10uM	A549	24h	1
LINCSCP_9684	Chloroquine		3uM	A549	24h	0
LINCSCP_9798	Chloroquine		0.001uM	A549	6h	0
LINCSCP_9799	Chloroquine		0.5uM	A549	6h	0
LINCSCP_9800	Chloroquine		10uM	A549	6h	0
LINCSCP_9801	Chloroquine		3uM	A549	6h	0
LINCSCP_98516	Chloroquine		10uM	HA1E	24h	
