SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_102771	Colforsin	ADCY2	10uM	HELA	24h	
LINCSCP_10296	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	A673	6h	1
LINCSCP_104322	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	3.33uM	HELA	24h	
LINCSCP_104324	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	0.37uM	HELA	24h	
LINCSCP_11520	Colforsin	ADCY2	10uM	ASC	24h	1
LINCSCP_119564	Colforsin	ADCY2	10uM	HT29	24h	
LINCSCP_119565	Colforsin	ADCY2	3.33uM	HT29	24h	
LINCSCP_119566	Colforsin	ADCY2	1.11uM	HT29	24h	
LINCSCP_121115	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HT29	24h	
LINCSCP_121117	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	1.11uM	HT29	24h	
LINCSCP_121118	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	0.37uM	HT29	24h	
LINCSCP_121120	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	0.04uM	HT29	24h	
LINCSCP_13420	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	H1299	6h	1
LINCSCP_136142	Colforsin	ADCY2	10uM	MCF7	24h	
LINCSCP_136143	Colforsin	ADCY2	3.33uM	MCF7	24h	
LINCSCP_136145	Colforsin	ADCY2	0.37uM	MCF7	24h	
LINCSCP_137697	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	0.37uM	MCF7	24h	
LINCSCP_14686	Colforsin	ADCY2	10uM	HA1E	24h	0
LINCSCP_14873	Colforsin	ADCY2	10uM	HA1E	6h	0
LINCSCP_15180	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HA1E	24h	1
LINCSCP_154350	Colforsin	ADCY2	10uM	PC3	24h	
LINCSCP_154351	Colforsin	ADCY2	3.33uM	PC3	24h	
LINCSCP_154352	Colforsin	ADCY2	1.11uM	PC3	24h	
LINCSCP_154353	Colforsin	ADCY2	0.37uM	PC3	24h	
LINCSCP_167948	Colforsin	ADCY2	10uM	YAPC	24h	
LINCSCP_167949	Colforsin	ADCY2	3.33uM	YAPC	24h	
LINCSCP_167950	Colforsin	ADCY2	1.11uM	YAPC	24h	
LINCSCP_167953	Colforsin	ADCY2	0.04uM	YAPC	24h	
LINCSCP_17564	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HCC15	6h	1
LINCSCP_176637	Colforsin	ADCY2	10uM	A375	6h	0
LINCSCP_180268	Colforsin	ADCY2	10uM	A375	6h	0
LINCSCP_18857	Colforsin	ADCY2	10uM	HCC515	24h	0
LINCSCP_189916	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	A549	24h	0
LINCSCP_19014	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HCC515	6h	0
LINCSCP_19063	Colforsin	ADCY2	10uM	HCC515	6h	0
LINCSCP_19218	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HCC515	24h	1
LINCSCP_219061	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HEPG2	6h	0
LINCSCP_219271	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HEPG2	6h	0
LINCSCP_23029	Colforsin	ADCY2	10uM	HEPG2	6h	0
LINCSCP_235803	Colforsin	ADCY2	10uM	MCF7	6h	0
LINCSCP_25149	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	HT29	6h	0
LINCSCP_253023	Colforsin	ADCY2	0.5uM	MCF7	24h	0
LINCSCP_253024	Colforsin	ADCY2	10uM	MCF7	24h	0
LINCSCP_253247	Colforsin	ADCY2	10uM	MCF7	6h	0
LINCSCP_260738	Colforsin	ADCY2	1uM	NKDBA	24h	1
LINCSCP_266496	Colforsin	ADCY2	10uM	PC3	6h	0
LINCSCP_27072	Colforsin	ADCY2	10uM	HT29	6h	0
LINCSCP_284843	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	SKB	24h	1
LINCSCP_293810	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	VCAP	24h	1
LINCSCP_30417	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	MCF7	24h	1
LINCSCP_33588	Colforsin	ADCY2	10uM	MCF7	24h	0
LINCSCP_37527	Colforsin	ADCY2	0.5uM	MCF7	6h	1
LINCSCP_37528	Colforsin	ADCY2	1uM	MCF7	6h	0
LINCSCP_41583	(-)-Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	NEU	6h	1
LINCSCP_42798	Rolipram	PDE4A|PDE4B|PDE4C|PDE4D	10uM	NPC	24h	1
