similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3895	1.5452e-8	197	SOCS2	CGS001-8835	96 h	LINCSKD_28774	PC3	LINCSCP_15219
0.3586	2.2881e-7	197	STAT5B	CGS001-6777	144 h	LINCSKD_36237	PC3	LINCSCP_15219
0.3289	2.3673e-6	197	IKBKE	CGS001-9641	96 h	LINCSKD_9570	HA1E	LINCSCP_15219
0.309	9.9339e-6	197	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_15219
-0.307	0	197	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_15219
0.3005	0	197	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_15219
-0.2992	0	197	STAT6	CGS001-6778	96 h	LINCSKD_14481	HEKTE	LINCSCP_15219
-0.2983	0	197	IKBKG	CGS001-8517	96 h	LINCSKD_19227	HT29	LINCSCP_15219
0.2976	0	197	RELA	CGS001-5970	96 h	LINCSKD_10726	HA1E	LINCSCP_15219
-0.2939	0	197	JAK2	CGS001-3717	96 h	LINCSKD_1613	A375	LINCSCP_15219
0.2932	0	197	SOCS4	CGS001-122809	96 h	LINCSKD_11041	HA1E	LINCSCP_15219
0.2836	1e-4	197	NFKB1	CGS001-4790	144 h	LINCSKD_36054	PC3	LINCSCP_15219
-0.2763	1e-4	197	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_15219
-0.275	1e-4	197	NFKB2	CGS001-4791	96 h	LINCSKD_23522	MCF7	LINCSCP_15219
-0.2726	1e-4	197	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_15219
-0.2724	1e-4	197	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_15219
0.2701	1e-4	197	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_15219
0.2681	1e-4	197	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_15219
0.267	1e-4	197	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_15219
0.2666	2e-4	197	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_15219
0.2661	2e-4	197	TNF	CGS001-7124	96 h	LINCSKD_6852	A549	LINCSCP_15219
-0.2657	2e-4	197	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_15219
-0.2656	2e-4	197	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_15219
0.2633	2e-4	197	IKBKE	CGS001-9641	144 h	LINCSKD_26064	PC3	LINCSCP_15219
-0.2623	2e-4	197	JAK2	CGS001-3717	144 h	LINCSKD_35976	PC3	LINCSCP_15219
-0.2613	2e-4	197	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_15219
0.2605	2e-4	197	STAT4	CGS001-6775	96 h	LINCSKD_3065	A375	LINCSCP_15219
0.2591	2e-4	197	IKBKG	CGS001-8517	144 h	LINCSKD_21584	MCF7	LINCSCP_15219
0.2575	3e-4	197	STAT3	CGS001-6774	96 h	LINCSKD_13763	HCC515	LINCSCP_15219
-0.251	4e-4	197	RELA	CGS001-5970	144 h	LINCSKD_34572	MCF7	LINCSCP_15219
-0.2508	4e-4	197	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_15219
0.2506	4e-4	197	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_15219
-0.2506	4e-4	197	IKBKG	CGS001-8517	96 h	LINCSKD_15897	HEPG2	LINCSCP_15219
0.2503	4e-4	197	STAT6	CGS001-6778	144 h	LINCSKD_26430	PC3	LINCSCP_15219
0.2421	6e-4	197	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_15219
