similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.4463	1.4742e-17	330	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_171984
0.4461	1.531e-17	330	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_171984
0.4355	1.0479e-16	330	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_171984
0.4217	1.1582e-15	330	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_171984
0.4014	3.3112e-14	330	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_171984
0.3877	2.8178e-13	330	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_171984
-0.3767	1.4495e-12	330	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_171984
0.3764	1.5129e-12	330	STAT5B	CGS001-6777	96 h	LINCSKD_20632	HT29	LINCSCP_171984
0.3696	4.024e-12	330	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_171984
0.3623	1.1286e-11	330	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_171984
0.3616	1.2444e-11	330	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_171984
0.3616	1.2567e-11	330	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_171984
0.3587	1.8714e-11	330	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_171984
0.3568	2.432e-11	330	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_171984
-0.3496	6.4149e-11	330	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_171984
-0.3415	1.8626e-10	330	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_171984
-0.3391	2.5176e-10	330	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_171984
0.3388	2.6262e-10	330	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_171984
0.3341	4.7726e-10	330	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_171984
0.3335	5.1504e-10	330	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_171984
0.3334	5.2251e-10	330	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_171984
0.3302	7.83e-10	330	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_171984
0.3256	1.3759e-9	330	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_171984
-0.3254	1.4143e-9	330	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_171984
0.3217	2.2096e-9	330	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_171984
0.3155	4.6128e-9	330	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_171984
