similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4142	9.6218e-14	297	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_13420
0.3979	1.0371e-12	297	IKBKAP	CGS001-8518	96 h	LINCSKD_7603	ASC	LINCSCP_13420
0.3624	1.2043e-10	297	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_13420
0.3459	8.9842e-10	297	JAK2	CGS001-3717	120 h	LINCSKD_31400	VCAP	LINCSCP_13420
0.3328	4.1008e-9	297	IKBKB	CGS001-3551	96 h	LINCSKD_7604	ASC	LINCSCP_13420
0.3268	8.0738e-9	297	SOCS5	CGS001-9655	120 h	LINCSKD_32741	VCAP	LINCSCP_13420
0.312	3.9737e-8	297	IKBKE	CGS001-9641	96 h	LINCSKD_1515	A375	LINCSCP_13420
0.2961	2.0011e-7	297	SOCS4	CGS001-122809	96 h	LINCSKD_28776	PC3	LINCSCP_13420
0.2916	3.1207e-7	297	SOCS5	CGS001-9655	96 h	LINCSKD_28777	PC3	LINCSCP_13420
0.2837	6.675e-7	297	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_13420
0.2808	8.7015e-7	297	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_13420
0.2772	1.2247e-6	297	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_13420
0.2766	1.2888e-6	297	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_13420
0.274	1.6314e-6	297	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_13420
0.2728	1.8238e-6	297	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_13420
0.2715	2.0474e-6	297	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_13420
0.2668	3.1046e-6	297	JAK2	CGS001-3717	144 h	LINCSKD_35976	PC3	LINCSCP_13420
0.2587	6.3008e-6	297	REL	CGS001-5966	96 h	LINCSKD_16954	HEPG2	LINCSCP_13420
0.2534	9.8297e-6	297	SOCS4	CGS001-122809	96 h	LINCSKD_13716	HCC515	LINCSCP_13420
0.2532	9.9911e-6	297	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_13420
0.2519	0	297	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_13420
0.2501	0	297	JAK2	CGS001-3717	96 h	LINCSKD_1613	A375	LINCSCP_13420
0.2438	0	297	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_13420
0.2413	0	297	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_13420
0.2354	0	297	SOCS4	CGS001-122809	96 h	LINCSKD_24168	MCF7	LINCSCP_13420
0.232	1e-4	297	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_13420
0.2284	1e-4	297	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_13420
0.2284	1e-4	297	IKBKB	CGS001-3551	96 h	LINCSKD_27650	PC3	LINCSCP_13420
0.2276	1e-4	297	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_13420
