similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3877	1.3087e-10	256	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_41823
0.3767	4.6821e-10	256	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_41823
0.3736	6.665e-10	256	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_41823
0.3625	2.2967e-9	256	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_41823
0.3607	2.7865e-9	256	STAT4	CGS001-6775	96 h	LINCSKD_28827	PC3	LINCSCP_41823
0.3239	1.1527e-7	256	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_41823
0.3231	1.2447e-7	256	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_41823
0.3204	1.6045e-7	256	IKBKB	CGS001-3551	96 h	LINCSKD_15895	HEPG2	LINCSCP_41823
0.3175	2.111e-7	256	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_41823
0.3089	4.5937e-7	256	JAK2	CGS001-3717	144 h	LINCSKD_35976	PC3	LINCSCP_41823
0.3087	4.6958e-7	256	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_41823
0.2888	2.619e-6	256	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_41823
-0.2839	3.926e-6	256	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_41823
0.2822	4.5117e-6	256	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_41823
-0.2748	8.1617e-6	256	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_41823
0.2739	8.7125e-6	256	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_41823
0.2737	8.9081e-6	256	IKBKAP	CGS001-8518	96 h	LINCSKD_12701	HCC515	LINCSCP_41823
0.2729	9.4214e-6	256	SOCS2	CGS001-8835	144 h	LINCSKD_26410	PC3	LINCSCP_41823
0.2718	0	256	STAT5B	CGS001-6777	96 h	LINCSKD_37000	PC3	LINCSCP_41823
0.2703	0	256	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_41823
0.2689	0	256	IL6ST	CGS001-3572	96 h	LINCSKD_35165	MCF7	LINCSCP_41823
0.2671	0	256	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_41823
0.2656	0	256	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_41823
0.2652	0	256	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_41823
0.2628	0	256	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_41823
0.2597	0	256	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_41823
0.2582	0	256	IKBKB	CGS001-3551	96 h	LINCSKD_23148	MCF7	LINCSCP_41823
