similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6183	1.4687e-62	581	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_7184
-0.5118	4.245e-40	581	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_7184
0.5068	3.0697e-39	581	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_7184
0.4843	1.6819e-35	581	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_7184
0.4551	4.7884e-31	581	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_7184
0.4542	6.4571e-31	581	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_7184
0.4518	1.4251e-30	581	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_7184
0.4392	8.4863e-29	581	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_7184
0.4337	4.8805e-28	581	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_7184
0.4317	8.8409e-28	581	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_7184
0.4285	2.3646e-27	581	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_7184
-0.4274	3.3408e-27	581	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_7184
0.4262	4.8155e-27	581	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_7184
-0.4201	2.9973e-26	581	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_7184
0.4181	5.4304e-26	581	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_7184
0.4167	8.2749e-26	581	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_7184
-0.4166	8.4936e-26	581	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_7184
0.4143	1.6633e-25	581	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_7184
0.4082	9.6631e-25	581	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_7184
0.3963	2.7475e-23	581	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_7184
-0.3949	4.0204e-23	581	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_7184
0.3938	5.4055e-23	581	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_7184
0.3874	3.011e-22	581	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_7184
0.3827	1.0536e-21	581	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_7184
-0.3821	1.2206e-21	581	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_7184
0.3802	2.0159e-21	581	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_7184
-0.3782	3.4045e-21	581	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_7184
0.3771	4.5479e-21	581	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_7184
0.3758	6.3737e-21	581	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_7184
-0.3722	1.5599e-20	581	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_7184
