similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.6608	4.8387e-74	580	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_21963
0.6483	1.9151e-70	580	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_21963
0.6193	1.0547e-62	580	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_21963
0.6163	5.8744e-62	580	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_21963
0.6139	2.3021e-61	580	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_21963
0.6028	1.1748e-58	580	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_21963
-0.5867	6.1498e-55	580	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_21963
0.581	1.1934e-53	580	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_21963
0.5762	1.3163e-52	580	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_21963
0.5754	2.0053e-52	580	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_21963
-0.5698	3.16e-51	580	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_21963
0.5695	3.5191e-51	580	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_21963
-0.5644	4.3e-50	580	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_21963
0.547	1.4173e-46	580	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_21963
-0.5458	2.4672e-46	580	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_21963
-0.5404	2.7391e-45	580	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_21963
-0.5336	5.373e-44	580	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_21963
0.5281	5.6718e-43	580	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_21963
-0.5241	3.1622e-42	580	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_21963
0.5193	2.3216e-41	580	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_21963
0.514	2.0016e-40	580	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_21963
-0.5129	3.1585e-40	580	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_21963
0.5113	5.8478e-40	580	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_21963
0.5056	5.7316e-39	580	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_21963
0.5025	1.9856e-38	580	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_21963
0.4991	7.1666e-38	580	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_21963
-0.4951	3.3311e-37	580	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_21963
-0.4929	7.8822e-37	580	IKBKE	CGS001-9641	96 h	LINCSKD_29802	SW480	LINCSCP_21963
