similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6132	5.4983e-33	306	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_180792
0.5822	3.6629e-29	306	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_180792
0.5678	1.6307e-27	306	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_180792
0.555	4.0814e-26	306	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_180792
0.554	5.1846e-26	306	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_180792
0.5415	1.0392e-24	306	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_180792
0.5329	7.5024e-24	306	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_180792
0.5299	1.5047e-23	306	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_180792
0.5224	7.9249e-23	306	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_180792
-0.5086	1.5639e-21	306	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_180792
0.502	6.1215e-21	306	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_180792
0.4956	2.2669e-20	306	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_180792
0.4948	2.6786e-20	306	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_180792
0.4902	6.6939e-20	306	IKBKE	CGS001-9641	96 h	LINCSKD_1515	A375	LINCSCP_180792
0.489	8.4212e-20	306	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_180792
0.4744	1.4022e-18	306	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_180792
0.4657	7.1174e-18	306	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_180792
0.4639	9.84e-18	306	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_180792
0.4609	1.6796e-17	306	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_180792
0.4579	2.8823e-17	306	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_180792
0.4494	1.2968e-16	306	STAT6	CGS001-6778	96 h	LINCSKD_6670	A549	LINCSCP_180792
-0.445	2.735e-16	306	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_180792
0.4436	3.494e-16	306	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_180792
0.4411	5.2871e-16	306	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_180792
0.4385	8.2394e-16	306	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_180792
0.4301	3.2935e-15	306	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_180792
0.4263	6.0855e-15	306	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_180792
0.4251	7.4075e-15	306	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_180792
0.4238	9.1263e-15	306	IKBKB	CGS001-3551	96 h	LINCSKD_19225	HT29	LINCSCP_180792
0.4202	1.6045e-14	306	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_180792
-0.4201	1.6433e-14	306	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_180792
0.4182	2.2008e-14	306	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_180792
0.4147	3.7624e-14	306	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_180792
0.4108	6.9379e-14	306	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_180792
0.4096	8.3306e-14	306	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_180792
0.4094	8.5157e-14	306	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_180792
0.4055	1.5281e-13	306	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_180792
0.4051	1.6303e-13	306	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_180792
