similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6518	1.0138e-46	375	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_295250
0.4861	1.229e-23	375	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_295250
0.457	9.4292e-21	375	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_295250
0.4234	9.5511e-18	375	JAK3	CGS001-3718	96 h	LINCSKD_36727	PC3	LINCSCP_295250
0.4121	8.3533e-17	375	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_295250
0.4016	5.7254e-16	375	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_295250
0.3846	1.1398e-14	375	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_295250
0.378	3.4899e-14	375	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_295250
0.3707	1.1573e-13	375	STAT5A	CGS001-6776	96 h	LINCSKD_13764	HCC515	LINCSCP_295250
0.3654	2.7534e-13	375	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_295250
0.3568	1.0676e-12	375	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_295250
0.3538	1.7005e-12	375	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_295250
0.3446	6.7895e-12	375	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_295250
0.3442	7.2242e-12	375	STAT5A	CGS001-6776	96 h	LINCSKD_6668	A549	LINCSCP_295250
-0.3428	8.8984e-12	375	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_295250
-0.3366	2.1815e-11	375	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_295250
0.3159	3.8907e-10	375	IKBKAP	CGS001-8518	96 h	LINCSKD_1513	A375	LINCSCP_295250
0.3105	8.0103e-10	375	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_295250
0.3052	1.5839e-9	375	REL	CGS001-5966	144 h	LINCSKD_34571	MCF7	LINCSCP_295250
-0.3047	1.6957e-9	375	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_295250
0.3043	1.782e-9	375	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_295250
0.3018	2.4453e-9	375	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_295250
0.2963	4.9296e-9	375	RELB	CGS001-5971	144 h	LINCSKD_26330	PC3	LINCSCP_295250
0.2958	5.2346e-9	375	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_295250
0.2917	8.6144e-9	375	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_295250
0.2894	1.1433e-8	375	STAT6	CGS001-6778	144 h	LINCSKD_22006	MCF7	LINCSCP_295250
