similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4251	6.501e-10	194	SOCS1	CGS001-8651	96 h	LINCSKD_6595	A549	LINCSCP_55427
0.3858	2.7753e-8	194	IKBKE	CGS001-9641	96 h	LINCSKD_7605	ASC	LINCSCP_55427
0.3287	2.8853e-6	194	RELB	CGS001-5971	96 h	LINCSKD_16956	HEPG2	LINCSCP_55427
0.2903	0	194	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_55427
0.2867	1e-4	194	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_55427
0.2748	1e-4	194	TNF	CGS001-7124	96 h	LINCSKD_13871	HCC515	LINCSCP_55427
-0.2746	1e-4	194	RELA	CGS001-5970	96 h	LINCSKD_29887	SW480	LINCSCP_55427
0.2732	1e-4	194	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_55427
0.2593	3e-4	194	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_55427
0.2566	3e-4	194	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_55427
0.2529	4e-4	194	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_55427
-0.2518	4e-4	194	IKBKAP	CGS001-8518	96 h	LINCSKD_29513	SKL	LINCSCP_55427
0.238	8e-4	194	STAT4	CGS001-6775	96 h	LINCSKD_24218	MCF7	LINCSCP_55427
0.2378	8e-4	194	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_55427
0.2349	0.001	194	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_55427
0.233	0.0011	194	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_55427
0.2269	0.0015	194	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_55427
0.2248	0.0016	194	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_55427
0.2239	0.0017	194	IKBKG	CGS001-8517	120 h	LINCSKD_31313	VCAP	LINCSCP_55427
0.2157	0.0025	194	SOCS2	CGS001-8835	96 h	LINCSKD_6596	A549	LINCSCP_55427
0.2126	0.0029	194	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_55427
