similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4219	3.2974e-13	273	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_162527
0.3692	3.0445e-10	273	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_162527
0.3642	5.4833e-10	273	SOCS2	CGS001-8835	96 h	LINCSKD_20560	HT29	LINCSCP_162527
0.3343	1.4941e-8	273	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_162527
0.3193	6.889e-8	273	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_162527
0.3154	1.02e-7	273	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_162527
0.3128	1.3026e-7	273	STAT6	CGS001-6778	96 h	LINCSKD_7928	ASC	LINCSCP_162527
0.3116	1.4656e-7	273	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_162527
0.3089	1.9077e-7	273	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_162527
0.3054	2.6506e-7	273	REL	CGS001-5966	96 h	LINCSKD_29886	SW480	LINCSCP_162527
0.3047	2.8438e-7	273	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_162527
0.3003	4.2778e-7	273	IKBKB	CGS001-3551	96 h	LINCSKD_15895	HEPG2	LINCSCP_162527
0.2915	9.4965e-7	273	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_162527
0.287	1.4223e-6	273	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_162527
0.2865	1.4863e-6	273	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_162527
0.2862	1.5269e-6	273	IKBKB	CGS001-3551	96 h	LINCSKD_19225	HT29	LINCSCP_162527
0.2813	2.3293e-6	273	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_162527
0.2808	2.4299e-6	273	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_162527
0.2796	2.7041e-6	273	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_162527
0.2685	6.8067e-6	273	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_162527
0.2679	7.2026e-6	273	IKBKB	CGS001-3551	144 h	LINCSKD_26063	PC3	LINCSCP_162527
0.2672	7.5695e-6	273	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_162527
0.2644	9.5083e-6	273	SOCS5	CGS001-9655	96 h	LINCSKD_20562	HT29	LINCSCP_162527
0.2619	0	273	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_162527
0.2573	0	273	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_162527
0.257	0	273	STAT3	CGS001-6774	96 h	LINCSKD_20629	HT29	LINCSCP_162527
0.2565	0	273	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_162527
0.2544	0	273	IKBKG	CGS001-8517	96 h	LINCSKD_36700	PC3	LINCSCP_162527
