similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3179	5.759e-10	363	STAT6	CGS001-6778	96 h	LINCSKD_7928	ASC	LINCSCP_127972
0.314	9.5531e-10	363	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_127972
0.2867	2.6838e-8	363	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_127972
0.2866	2.7092e-8	363	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_127972
0.2795	6.0954e-8	363	SOCS1	CGS001-8651	96 h	LINCSKD_14473	HEKTE	LINCSCP_127972
0.2638	3.4054e-7	363	STAT4	CGS001-6775	96 h	LINCSKD_20630	HT29	LINCSCP_127972
0.2629	3.7623e-7	363	IKBKG	CGS001-8517	96 h	LINCSKD_19227	HT29	LINCSCP_127972
0.2619	4.159e-7	363	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_127972
0.2536	9.7717e-7	363	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_127972
0.2533	1.0077e-6	363	STAT1	CGS001-6772	144 h	LINCSKD_26429	PC3	LINCSCP_127972
0.2522	1.1294e-6	363	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_127972
0.251	1.2715e-6	363	IKBKB	CGS001-3551	96 h	LINCSKD_9569	HA1E	LINCSCP_127972
0.2491	1.5369e-6	363	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_127972
0.2422	3.0238e-6	363	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_127972
0.2383	4.4156e-6	363	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_127972
0.2294	0	363	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_127972
0.2292	0	363	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_127972
0.2261	0	363	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_127972
-0.2234	0	363	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_127972
0.2227	0	363	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_127972
0.22	0	363	STAT5B	CGS001-6777	96 h	LINCSKD_20632	HT29	LINCSCP_127972
0.2189	0	363	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_127972
0.2189	0	363	IKBKB	CGS001-3551	96 h	LINCSKD_19225	HT29	LINCSCP_127972
0.2181	0	363	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_127972
-0.2169	0	363	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_127972
-0.2161	0	363	NFKB2	CGS001-4791	96 h	LINCSKD_29847	SW480	LINCSCP_127972
0.2099	1e-4	363	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_127972
0.204	1e-4	363	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_127972
0.204	1e-4	363	JAK1	CGS001-3716	144 h	LINCSKD_35975	PC3	LINCSCP_127972
0.2008	1e-4	363	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_127972
