similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3019	2.102e-10	425	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_18922
0.2814	3.5532e-9	425	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_18922
0.2731	1.0528e-8	425	REL	CGS001-5966	144 h	LINCSKD_34571	MCF7	LINCSCP_18922
0.268	1.9994e-8	425	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_18922
0.268	2.0115e-8	425	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_18922
0.2679	2.0385e-8	425	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_18922
0.2656	2.7035e-8	425	IKBKE	CGS001-9641	96 h	LINCSKD_1515	A375	LINCSCP_18922
-0.2634	3.5422e-8	425	STAT3	CGS001-6774	144 h	LINCSKD_34654	MCF7	LINCSCP_18922
0.2593	5.8338e-8	425	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_18922
0.2502	1.7317e-7	425	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_18922
0.2431	3.9238e-7	425	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_18922
0.2391	6.0947e-7	425	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_18922
0.2391	6.1583e-7	425	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_18922
0.2383	6.6807e-7	425	IKBKAP	CGS001-8518	96 h	LINCSKD_27649	PC3	LINCSCP_18922
0.2365	8.1287e-7	425	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_18922
0.232	1.336e-6	425	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_18922
-0.2315	1.4112e-6	425	RELB	CGS001-5971	96 h	LINCSKD_28537	PC3	LINCSCP_18922
0.2261	2.4974e-6	425	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_18922
0.2196	4.896e-6	425	IL6ST	CGS001-3572	96 h	LINCSKD_12723	HCC515	LINCSCP_18922
0.2075	0	425	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_18922
0.2074	0	425	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_18922
0.2069	0	425	IL6ST	CGS001-3572	96 h	LINCSKD_19256	HT29	LINCSCP_18922
-0.2055	0	425	NFKB1	CGS001-4790	96 h	LINCSKD_28060	PC3	LINCSCP_18922
0.2045	0	425	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_18922
0.2045	0	425	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_18922
0.2043	0	425	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_18922
0.2042	0	425	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_18922
0.2029	0	425	STAT4	CGS001-6775	96 h	LINCSKD_20630	HT29	LINCSCP_18922
0.2023	0	425	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_18922
