similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5144	1.1788e-20	285	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_167953
0.4737	2.3999e-17	285	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_167953
0.4571	4.0364e-16	285	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_167953
0.4566	4.3677e-16	285	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_167953
-0.4399	6.456e-15	285	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_167953
0.4398	6.5934e-15	285	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_167953
0.4342	1.5603e-14	285	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_167953
0.4324	2.0642e-14	285	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_167953
0.4315	2.3681e-14	285	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_167953
0.4209	1.1484e-13	285	RELA	CGS001-5970	96 h	LINCSKD_2675	A375	LINCSCP_167953
0.4152	2.6412e-13	285	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_167953
0.4084	6.9567e-13	285	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_167953
-0.4009	1.9827e-12	285	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_167953
0.3975	3.1403e-12	285	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_167953
0.3938	5.1895e-12	285	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_167953
-0.3849	1.7001e-11	285	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_167953
0.3844	1.8125e-11	285	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_167953
0.3772	4.5821e-11	285	JAK2	CGS001-3717	96 h	LINCSKD_15987	HEPG2	LINCSCP_167953
-0.3754	5.7287e-11	285	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_167953
-0.3704	1.066e-10	285	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_167953
0.3704	1.0681e-10	285	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_167953
0.3688	1.3037e-10	285	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_167953
-0.3677	1.4918e-10	285	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_167953
0.3654	1.9815e-10	285	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_167953
0.3652	2.035e-10	285	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_167953
0.364	2.344e-10	285	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_167953
0.3633	2.5654e-10	285	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_167953
-0.3631	2.6045e-10	285	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_167953
0.3624	2.8392e-10	285	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_167953
0.3563	5.8984e-10	285	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_167953
0.3536	8.0811e-10	285	RELA	CGS001-5970	96 h	LINCSKD_6280	A549	LINCSCP_167953
