similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5862	3.6021e-7	64	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_36350
0.5388	4.363e-6	64	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_36350
0.5267	7.7865e-6	64	SOCS5	CGS001-9655	96 h	LINCSKD_28777	PC3	LINCSCP_36350
0.5253	8.3254e-6	64	STAT5A	CGS001-6776	96 h	LINCSKD_6668	A549	LINCSCP_36350
0.5242	8.7795e-6	64	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_36350
0.5199	0	64	STAT6	CGS001-6778	96 h	LINCSKD_14481	HEKTE	LINCSCP_36350
0.518	0	64	SOCS1	CGS001-8651	96 h	LINCSKD_14473	HEKTE	LINCSCP_36350
0.5052	0	64	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_36350
0.4955	0	64	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_36350
0.4891	0	64	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_36350
0.4805	1e-4	64	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_36350
0.4742	1e-4	64	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_36350
0.4731	1e-4	64	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_36350
0.4625	1e-4	64	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_36350
0.4605	1e-4	64	REL	CGS001-5966	120 h	LINCSKD_32448	VCAP	LINCSCP_36350
0.4558	2e-4	64	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_36350
0.4557	2e-4	64	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_36350
0.4454	2e-4	64	REL	CGS001-5966	96 h	LINCSKD_14440	HEKTE	LINCSCP_36350
0.4447	2e-4	64	STAT4	CGS001-6775	96 h	LINCSKD_20630	HT29	LINCSCP_36350
0.4414	3e-4	64	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_36350
0.4409	3e-4	64	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_36350
0.4303	4e-4	64	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_36350
-0.4011	0.001	64	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_36350
0.3983	0.0011	64	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_36350
