similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3473	2.6507e-10	313	JAK1	CGS001-3716	96 h	LINCSKD_12766	HCC515	LINCSCP_10317
0.3303	2.1183e-9	313	SOCS5	CGS001-9655	96 h	LINCSKD_28777	PC3	LINCSCP_10317
0.3164	1.0487e-8	313	SOCS1	CGS001-8651	96 h	LINCSKD_6595	A549	LINCSCP_10317
0.3155	1.1634e-8	313	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_10317
0.3103	2.0509e-8	313	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_10317
0.3022	4.9614e-8	313	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_10317
0.2996	6.5247e-8	313	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_10317
0.2949	1.0665e-7	313	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_10317
0.2891	1.93e-7	313	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_10317
0.2832	3.4926e-7	313	STAT4	CGS001-6775	96 h	LINCSKD_11114	HA1E	LINCSCP_10317
0.275	7.7746e-7	313	IKBKG	CGS001-8517	96 h	LINCSKD_29803	SW480	LINCSCP_10317
0.273	9.3914e-7	313	RELA	CGS001-5970	96 h	LINCSKD_2675	A375	LINCSCP_10317
0.2713	1.1029e-6	313	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_10317
0.2689	1.3823e-6	313	IKBKE	CGS001-9641	96 h	LINCSKD_9570	HA1E	LINCSCP_10317
0.2631	2.3662e-6	313	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_10317
0.2621	2.5907e-6	313	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_10317
0.2599	3.1717e-6	313	SOCS4	CGS001-122809	96 h	LINCSKD_11041	HA1E	LINCSCP_10317
0.2593	3.3255e-6	313	STAT6	CGS001-6778	96 h	LINCSKD_28829	PC3	LINCSCP_10317
0.2559	4.532e-6	313	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_10317
0.253	5.8541e-6	313	IL6R	CGS001-3570	96 h	LINCSKD_15924	HEPG2	LINCSCP_10317
0.2518	6.5073e-6	313	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_10317
0.2503	7.3995e-6	313	JAK1	CGS001-3716	96 h	LINCSKD_1612	A375	LINCSCP_10317
0.2448	0	313	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_10317
0.2403	0	313	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_10317
0.2403	0	313	STAT4	CGS001-6775	96 h	LINCSKD_17316	HEPG2	LINCSCP_10317
0.2402	0	313	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_10317
0.2309	0	313	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_10317
0.2305	0	313	RELA	CGS001-5970	96 h	LINCSKD_6280	A549	LINCSCP_10317
0.2295	0	313	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_10317
0.2272	0	313	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_10317
0.226	1e-4	313	RELA	CGS001-5970	96 h	LINCSKD_28536	PC3	LINCSCP_10317
0.2258	1e-4	313	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_10317
0.2255	1e-4	313	STAT4	CGS001-6775	96 h	LINCSKD_24218	MCF7	LINCSCP_10317
