similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.4292	6.5842e-7	124	STAT6	CGS001-6778	96 h	LINCSKD_24220	MCF7	LINCSCP_291686
0.4183	1.339e-6	124	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_291686
0.411	2.1204e-6	124	JAK2	CGS001-3717	120 h	LINCSKD_31400	VCAP	LINCSCP_291686
0.4041	3.2576e-6	124	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_291686
-0.3963	5.1917e-6	124	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_291686
0.3643	0	124	REL	CGS001-5966	120 h	LINCSKD_32448	VCAP	LINCSCP_291686
0.3517	1e-4	124	STAT2	CGS001-6773	96 h	LINCSKD_28825	PC3	LINCSCP_291686
0.3495	1e-4	124	SOCS5	CGS001-9655	120 h	LINCSKD_32741	VCAP	LINCSCP_291686
-0.3467	1e-4	124	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_291686
0.3452	1e-4	124	RELA	CGS001-5970	96 h	LINCSKD_35410	MCF7	LINCSCP_291686
-0.3414	1e-4	124	JAK3	CGS001-3718	96 h	LINCSKD_36727	PC3	LINCSCP_291686
0.3386	1e-4	124	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_291686
-0.3356	1e-4	124	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_291686
0.3297	2e-4	124	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_291686
0.3255	2e-4	124	IKBKE	CGS001-9641	144 h	LINCSKD_26064	PC3	LINCSCP_291686
-0.3162	3e-4	124	STAT5B	CGS001-6777	96 h	LINCSKD_37000	PC3	LINCSCP_291686
-0.315	4e-4	124	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_291686
-0.3141	4e-4	124	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_291686
-0.3113	4e-4	124	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_291686
-0.305	6e-4	124	REL	CGS001-5966	144 h	LINCSKD_34571	MCF7	LINCSCP_291686
-0.3001	7e-4	124	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_291686
0.2992	7e-4	124	REL	CGS001-5966	144 h	LINCSKD_36162	PC3	LINCSCP_291686
-0.2949	9e-4	124	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_291686
0.2942	9e-4	124	SOCS5	CGS001-9655	96 h	LINCSKD_24169	MCF7	LINCSCP_291686
-0.2931	0.001	124	IL6ST	CGS001-3572	96 h	LINCSKD_35165	MCF7	LINCSCP_291686
0.2927	0.001	124	STAT3	CGS001-6774	96 h	LINCSKD_29912	SW480	LINCSCP_291686
