similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4723	8.4879e-17	277	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_127739
0.4586	8.2313e-16	277	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_127739
0.4526	2.153e-15	277	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_127739
0.4525	2.1933e-15	277	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_127739
0.4397	1.5972e-14	277	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_127739
0.4293	7.5342e-14	277	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_127739
0.4279	9.2395e-14	277	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_127739
0.4199	2.9252e-13	277	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_127739
0.414	6.7357e-13	277	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_127739
0.4119	9.0354e-13	277	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_127739
0.4051	2.3078e-12	277	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_127739
0.4043	2.5576e-12	277	SOCS2	CGS001-8835	96 h	LINCSKD_20560	HT29	LINCSCP_127739
-0.4039	2.728e-12	277	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_127739
0.4028	3.1485e-12	277	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_127739
0.402	3.4875e-12	277	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_127739
0.4019	3.5704e-12	277	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_127739
0.4016	3.6883e-12	277	IKBKB	CGS001-3551	96 h	LINCSKD_19225	HT29	LINCSCP_127739
0.3938	1.0432e-11	277	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_127739
0.3906	1.5755e-11	277	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_127739
0.382	4.6842e-11	277	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_127739
0.3808	5.4569e-11	277	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_127739
0.3752	1.0914e-10	277	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_127739
0.3739	1.2741e-10	277	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_127739
-0.3738	1.303e-10	277	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_127739
-0.3735	1.3478e-10	277	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_127739
0.3726	1.4958e-10	277	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_127739
0.3672	2.8888e-10	277	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_127739
0.3647	3.8655e-10	277	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_127739
0.3646	3.9215e-10	277	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_127739
0.3627	4.9055e-10	277	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_127739
0.36	6.6866e-10	277	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_127739
0.36	6.7141e-10	277	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_127739
0.3548	1.2292e-9	277	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_127739
0.3439	4.1333e-9	277	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_127739
