similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3856	1.3482e-15	399	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_40020
0.3842	1.764e-15	399	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_40020
0.3765	6.9538e-15	399	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_40020
0.3494	6.7352e-13	399	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_40020
-0.3463	1.0978e-12	399	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_40020
0.3318	1.0463e-11	399	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_40020
0.3292	1.5333e-11	399	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_40020
-0.3277	1.9232e-11	399	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_40020
0.3269	2.1732e-11	399	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_40020
0.3218	4.598e-11	399	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_40020
0.321	5.1265e-11	399	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_40020
0.32	5.9532e-11	399	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_40020
0.316	1.0578e-10	399	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_40020
0.3138	1.4544e-10	399	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_40020
0.3123	1.7909e-10	399	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_40020
0.3086	2.9905e-10	399	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_40020
0.3048	5.0521e-10	399	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_40020
-0.3047	5.0924e-10	399	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_40020
0.3045	5.2157e-10	399	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_40020
0.2995	1.026e-9	399	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_40020
0.2968	1.4698e-9	399	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_40020
0.2948	1.9265e-9	399	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_40020
-0.2904	3.3935e-9	399	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_40020
0.2877	4.8119e-9	399	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_40020
0.2875	4.9243e-9	399	JAK2	CGS001-3717	96 h	LINCSKD_9663	HA1E	LINCSCP_40020
0.2838	7.921e-9	399	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_40020
0.2807	1.1683e-8	399	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_40020
0.2803	1.2289e-8	399	STAT4	CGS001-6775	96 h	LINCSKD_3065	A375	LINCSCP_40020
0.2803	1.2302e-8	399	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_40020
0.2759	2.1001e-8	399	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_40020
0.261	1.2345e-7	399	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_40020
-0.259	1.5526e-7	399	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_40020
0.2555	2.3008e-7	399	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_40020
0.2546	2.5379e-7	399	JAK1	CGS001-3716	96 h	LINCSKD_1612	A375	LINCSCP_40020
0.2539	2.7534e-7	399	IKBKG	CGS001-8517	96 h	LINCSKD_12704	HCC515	LINCSCP_40020
