similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.308	2.6573e-8	313	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_14873
0.2895	1.8572e-7	313	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_14873
0.2857	2.7289e-7	313	IL6ST	CGS001-3572	96 h	LINCSKD_35165	MCF7	LINCSCP_14873
0.2848	2.9831e-7	313	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_14873
0.2793	5.1374e-7	313	SOCS2	CGS001-8835	96 h	LINCSKD_17249	HEPG2	LINCSCP_14873
0.2696	1.2955e-6	313	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_14873
0.2591	3.3953e-6	313	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_14873
0.2524	6.1518e-6	313	IKBKG	CGS001-8517	96 h	LINCSKD_36700	PC3	LINCSCP_14873
0.249	8.2479e-6	313	NFKB2	CGS001-4791	96 h	LINCSKD_14384	HEKTE	LINCSCP_14873
0.2484	8.6918e-6	313	JAK3	CGS001-3718	96 h	LINCSKD_35186	MCF7	LINCSCP_14873
-0.2476	9.3288e-6	313	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_14873
0.2416	0	313	IKBKG	CGS001-8517	96 h	LINCSKD_14319	HEKTE	LINCSCP_14873
0.2401	0	313	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_14873
-0.2385	0	313	STAT5B	CGS001-6777	96 h	LINCSKD_37000	PC3	LINCSCP_14873
-0.2336	0	313	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_14873
-0.2321	0	313	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_14873
-0.2305	0	313	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_14873
0.2263	1e-4	313	REL	CGS001-5966	96 h	LINCSKD_29886	SW480	LINCSCP_14873
0.2263	1e-4	313	STAT5B	CGS001-6777	96 h	LINCSKD_17318	HEPG2	LINCSCP_14873
0.2207	1e-4	313	RELA	CGS001-5970	96 h	LINCSKD_6280	A549	LINCSCP_14873
-0.215	1e-4	313	IKBKAP	CGS001-8518	96 h	LINCSKD_29513	SKL	LINCSCP_14873
0.2147	1e-4	313	NFKB1	CGS001-4790	96 h	LINCSKD_10096	HA1E	LINCSCP_14873
0.2136	1e-4	313	SOCS2	CGS001-8835	96 h	LINCSKD_28774	PC3	LINCSCP_14873
0.2101	2e-4	313	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_14873
0.2084	2e-4	313	IL6	CGS001-3569	96 h	LINCSKD_5165	A549	LINCSCP_14873
-0.2081	2e-4	313	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_14873
0.2045	3e-4	313	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_14873
