similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4097	1.1497e-22	525	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_54105
0.401	1.0657e-21	525	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_54105
0.3736	7.7624e-19	525	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_54105
0.3676	3.0334e-18	525	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_54105
0.3277	1.3183e-14	525	STAT5B	CGS001-6777	96 h	LINCSKD_37000	PC3	LINCSCP_54105
0.3203	5.4744e-14	525	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_54105
0.3111	3.037e-13	525	JAK1	CGS001-3716	96 h	LINCSKD_1612	A375	LINCSCP_54105
0.3045	1.009e-12	525	IKBKAP	CGS001-8518	96 h	LINCSKD_15894	HEPG2	LINCSCP_54105
0.2976	3.408e-12	525	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_54105
0.2799	6.6524e-11	525	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_54105
0.2776	9.6075e-11	525	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_54105
0.2659	6.0472e-10	525	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_54105
0.2562	2.5974e-9	525	SOCS4	CGS001-122809	96 h	LINCSKD_24168	MCF7	LINCSCP_54105
0.2561	2.6196e-9	525	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_54105
0.2518	4.9101e-9	525	RELA	CGS001-5970	96 h	LINCSKD_28536	PC3	LINCSCP_54105
0.2513	5.2425e-9	525	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_54105
0.2473	9.3036e-9	525	IKBKAP	CGS001-8518	144 h	LINCSKD_21581	MCF7	LINCSCP_54105
0.2466	1.0252e-8	525	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_54105
0.2439	1.5074e-8	525	IKBKB	CGS001-3551	96 h	LINCSKD_15895	HEPG2	LINCSCP_54105
0.2436	1.5701e-8	525	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_54105
0.2413	2.1626e-8	525	NFKB2	CGS001-4791	96 h	LINCSKD_29847	SW480	LINCSCP_54105
0.2407	2.3311e-8	525	STAT5B	CGS001-6777	96 h	LINCSKD_35495	MCF7	LINCSCP_54105
0.2337	6.0638e-8	525	IKBKG	CGS001-8517	96 h	LINCSKD_29803	SW480	LINCSCP_54105
0.2336	6.1767e-8	525	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_54105
0.2334	6.2716e-8	525	REL	CGS001-5966	96 h	LINCSKD_13493	HCC515	LINCSCP_54105
0.2327	6.8859e-8	525	IKBKAP	CGS001-8518	96 h	LINCSKD_23147	MCF7	LINCSCP_54105
0.2313	8.2835e-8	525	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_54105
0.2283	1.2293e-7	525	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_54105
0.2265	1.5537e-7	525	STAT2	CGS001-6773	96 h	LINCSKD_3063	A375	LINCSCP_54105
0.2257	1.7219e-7	525	STAT6	CGS001-6778	96 h	LINCSKD_24220	MCF7	LINCSCP_54105
0.2255	1.7624e-7	525	IKBKB	CGS001-3551	96 h	LINCSKD_9569	HA1E	LINCSCP_54105
0.2213	3.0185e-7	525	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_54105
0.2211	3.0925e-7	525	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_54105
0.219	4.0283e-7	525	IL6ST	CGS001-3572	96 h	LINCSKD_19256	HT29	LINCSCP_54105
0.2164	5.5773e-7	525	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_54105
