similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5182	1.622e-16	220	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_190012
-0.4884	1.372e-14	220	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_190012
0.4617	5.1336e-13	220	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_190012
0.4458	3.8808e-12	220	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_190012
0.4354	1.3714e-11	220	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_190012
0.432	2.0431e-11	220	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_190012
0.4148	1.4717e-10	220	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_190012
0.4107	2.3235e-10	220	JAK2	CGS001-3717	120 h	LINCSKD_31400	VCAP	LINCSCP_190012
0.4106	2.3357e-10	220	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_190012
0.4086	2.9055e-10	220	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_190012
0.4063	3.7532e-10	220	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_190012
0.397	1.0124e-9	220	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_190012
-0.3969	1.0176e-9	220	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_190012
0.3951	1.239e-9	220	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_190012
-0.3935	1.4538e-9	220	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_190012
0.386	3.1448e-9	220	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_190012
0.3835	4.0354e-9	220	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_190012
0.3783	6.7711e-9	220	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_190012
0.3782	6.8678e-9	220	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_190012
-0.3769	7.8218e-9	220	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_190012
0.3768	7.8506e-9	220	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_190012
0.3757	8.7752e-9	220	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_190012
-0.374	1.0369e-8	220	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_190012
-0.3576	4.8786e-8	220	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_190012
0.3544	6.5417e-8	220	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_190012
-0.3529	7.5192e-8	220	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_190012
0.3495	1.0222e-7	220	RELB	CGS001-5971	96 h	LINCSKD_6281	A549	LINCSCP_190012
0.3461	1.3769e-7	220	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_190012
0.3444	1.6053e-7	220	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_190012
-0.3437	1.7102e-7	220	IKBKE	CGS001-9641	96 h	LINCSKD_7605	ASC	LINCSCP_190012
0.3359	3.3598e-7	220	JAK2	CGS001-3717	96 h	LINCSKD_9663	HA1E	LINCSCP_190012
0.3345	3.7794e-7	220	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_190012
0.3334	4.1411e-7	220	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_190012
