similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6766	2.7366e-38	276	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_236001
0.6664	8.3166e-37	276	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_236001
0.6547	3.6699e-35	276	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_236001
-0.6487	2.3739e-34	276	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_236001
0.6449	7.5203e-34	276	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_236001
0.6405	2.8308e-33	276	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_236001
0.6082	2.5971e-29	276	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_236001
0.5846	1.067e-26	276	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_236001
0.5819	2.0966e-26	276	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_236001
0.5718	2.3203e-25	276	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_236001
0.5717	2.3759e-25	276	STAT4	CGS001-6775	96 h	LINCSKD_28827	PC3	LINCSCP_236001
0.5659	9.1528e-25	276	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_236001
0.5631	1.7202e-24	276	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_236001
0.5627	1.8777e-24	276	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_236001
0.5589	4.4221e-24	276	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_236001
0.5521	2.0359e-23	276	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_236001
0.5511	2.4948e-23	276	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_236001
0.5467	6.5239e-23	276	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_236001
-0.5362	6.0267e-22	276	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_236001
0.5352	7.4637e-22	276	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_236001
0.5336	1.0334e-21	276	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_236001
0.533	1.1699e-21	276	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_236001
0.5307	1.8872e-21	276	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_236001
0.5301	2.1059e-21	276	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_236001
0.5276	3.5051e-21	276	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_236001
0.5272	3.7848e-21	276	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_236001
0.5257	5.1757e-21	276	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_236001
-0.5233	8.2593e-21	276	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_236001
-0.5226	9.6778e-21	276	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_236001
0.5203	1.5094e-20	276	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_236001
0.5191	1.9092e-20	276	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_236001
-0.5188	2.0159e-20	276	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_236001
0.5174	2.6959e-20	276	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_236001
0.5171	2.8335e-20	276	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_236001
0.5141	5.0438e-20	276	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_236001
0.512	7.672e-20	276	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_236001
0.509	1.354e-19	276	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_236001
0.5012	5.8582e-19	276	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_236001
