similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4025	5.2273e-14	323	JAK2	CGS001-3717	144 h	LINCSKD_35976	PC3	LINCSCP_156408
0.3757	2.8824e-12	323	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_156408
0.3608	2.289e-11	323	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_156408
0.3478	1.2917e-10	323	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_156408
0.345	1.8423e-10	323	IKBKB	CGS001-3551	96 h	LINCSKD_7604	ASC	LINCSCP_156408
-0.3436	2.2228e-10	323	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_156408
0.3355	6.1872e-10	323	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_156408
0.3339	7.4739e-10	323	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_156408
0.3329	8.4987e-10	323	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_156408
-0.3319	9.5519e-10	323	IKBKAP	CGS001-8518	96 h	LINCSKD_29513	SKL	LINCSCP_156408
-0.3275	1.6391e-9	323	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_156408
0.3186	4.7319e-9	323	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_156408
0.3175	5.368e-9	323	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_156408
-0.303	2.7576e-8	323	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_156408
-0.3026	2.9067e-8	323	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_156408
0.3018	3.1561e-8	323	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_156408
-0.3006	3.5942e-8	323	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_156408
0.2975	5.0555e-8	323	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_156408
0.2946	6.8605e-8	323	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_156408
0.2934	7.8499e-8	323	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_156408
0.2897	1.1537e-7	323	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_156408
-0.2858	1.7282e-7	323	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_156408
-0.2852	1.8385e-7	323	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_156408
0.2841	2.0599e-7	323	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_156408
0.2827	2.3913e-7	323	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_156408
-0.2823	2.4852e-7	323	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_156408
0.2814	2.7287e-7	323	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_156408
0.2764	4.4892e-7	323	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_156408
-0.2757	4.8344e-7	323	IKBKE	CGS001-9641	96 h	LINCSKD_29802	SW480	LINCSCP_156408
