similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3469	2.484e-7	210	IKBKAP	CGS001-8518	96 h	LINCSKD_7603	ASC	LINCSCP_167948
0.3308	9.4308e-7	210	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_167948
0.3183	2.498e-6	210	STAT6	CGS001-6778	96 h	LINCSKD_7928	ASC	LINCSCP_167948
0.2982	0	210	JAK3	CGS001-3718	96 h	LINCSKD_19317	HT29	LINCSCP_167948
0.2952	0	210	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_167948
0.2857	0	210	NFKB1	CGS001-4790	96 h	LINCSKD_19710	HT29	LINCSCP_167948
0.269	1e-4	210	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_167948
0.261	1e-4	210	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_167948
0.2571	2e-4	210	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_167948
0.2558	2e-4	210	SOCS1	CGS001-8651	96 h	LINCSKD_14473	HEKTE	LINCSCP_167948
0.2528	2e-4	210	IKBKB	CGS001-3551	96 h	LINCSKD_7604	ASC	LINCSCP_167948
0.2472	3e-4	210	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_167948
0.2379	5e-4	210	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_167948
0.2365	5e-4	210	SOCS4	CGS001-122809	96 h	LINCSKD_24168	MCF7	LINCSCP_167948
0.2326	7e-4	210	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_167948
0.2325	7e-4	210	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_167948
0.2316	7e-4	210	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_167948
0.2291	8e-4	210	IKBKE	CGS001-9641	96 h	LINCSKD_14318	HEKTE	LINCSCP_167948
0.2284	9e-4	210	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_167948
0.2283	9e-4	210	IKBKAP	CGS001-8518	96 h	LINCSKD_15894	HEPG2	LINCSCP_167948
0.2273	9e-4	210	STAT5B	CGS001-6777	96 h	LINCSKD_17318	HEPG2	LINCSCP_167948
0.2056	0.0028	210	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_167948
0.2056	0.0028	210	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_167948
0.203	0.0031	210	SOCS2	CGS001-8835	96 h	LINCSKD_20560	HT29	LINCSCP_167948
0.2026	0.0032	210	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_167948
0.2003	0.0036	210	STAT1	CGS001-6772	96 h	LINCSKD_17314	HEPG2	LINCSCP_167948
0.2003	0.0036	210	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_167948
