similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4033	1.4895e-13	310	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_121625
0.3108	2.2795e-8	310	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_121625
0.3059	3.8814e-8	310	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_121625
0.3058	3.9135e-8	310	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_121625
0.3029	5.3209e-8	310	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_121625
0.3029	5.3594e-8	310	IKBKAP	CGS001-8518	96 h	LINCSKD_9568	HA1E	LINCSCP_121625
0.3024	5.6186e-8	310	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_121625
0.2994	7.6749e-8	310	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_121625
0.2958	1.1245e-7	310	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_121625
0.2939	1.3563e-7	310	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_121625
0.2906	1.9037e-7	310	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_121625
0.2866	2.8409e-7	310	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_121625
0.2859	3.0571e-7	310	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_121625
0.2847	3.4198e-7	310	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_121625
0.2838	3.7439e-7	310	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_121625
-0.2828	4.1397e-7	310	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_121625
0.2805	5.1935e-7	310	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_121625
0.2793	5.8233e-7	310	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_121625
0.2753	8.5512e-7	310	IKBKAP	CGS001-8518	96 h	LINCSKD_15894	HEPG2	LINCSCP_121625
0.2746	9.0863e-7	310	REL	CGS001-5966	96 h	LINCSKD_14440	HEKTE	LINCSCP_121625
0.2731	1.0537e-6	310	STAT5B	CGS001-6777	96 h	LINCSKD_20632	HT29	LINCSCP_121625
0.2681	1.6762e-6	310	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_121625
0.268	1.6882e-6	310	IKBKAP	CGS001-8518	96 h	LINCSKD_1513	A375	LINCSCP_121625
-0.267	1.856e-6	310	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_121625
0.2577	4.3029e-6	310	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_121625
0.25	8.3896e-6	310	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_121625
0.2478	0	310	SOCS5	CGS001-9655	96 h	LINCSKD_28777	PC3	LINCSCP_121625
0.2473	0	310	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_121625
0.2452	0	310	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_121625
0.2449	0	310	REL	CGS001-5966	96 h	LINCSKD_16954	HEPG2	LINCSCP_121625
0.2403	0	310	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_121625
0.2402	0	310	IKBKB	CGS001-3551	96 h	LINCSKD_7604	ASC	LINCSCP_121625
-0.2392	0	310	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_121625
