similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3806	4.3804e-11	280	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_80997
0.3797	4.9189e-11	280	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_80997
0.3776	6.4224e-11	280	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_80997
0.375	8.8297e-11	280	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_80997
0.3691	1.8295e-10	280	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_80997
0.3488	1.9822e-9	280	SOCS1	CGS001-8651	96 h	LINCSKD_14473	HEKTE	LINCSCP_80997
0.34	5.2404e-9	280	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_80997
0.3258	2.4081e-8	280	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_80997
0.3122	9.5431e-8	280	STAT5B	CGS001-6777	96 h	LINCSKD_20632	HT29	LINCSCP_80997
0.282	1.6214e-6	280	STAT5A	CGS001-6776	96 h	LINCSKD_6668	A549	LINCSCP_80997
0.2781	2.297e-6	280	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_80997
0.2773	2.4498e-6	280	STAT1	CGS001-6772	96 h	LINCSKD_17314	HEPG2	LINCSCP_80997
0.2714	4.0798e-6	280	IL6	CGS001-3569	96 h	LINCSKD_1543	A375	LINCSCP_80997
0.2675	5.6273e-6	280	IKBKAP	CGS001-8518	96 h	LINCSKD_9568	HA1E	LINCSCP_80997
-0.2561	0	280	RELA	CGS001-5970	96 h	LINCSKD_10726	HA1E	LINCSCP_80997
0.2513	0	280	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_80997
0.2475	0	280	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_80997
0.2462	0	280	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_80997
0.2415	0	280	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_80997
0.2382	1e-4	280	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_80997
0.2324	1e-4	280	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_80997
0.2309	1e-4	280	NFKB2	CGS001-4791	96 h	LINCSKD_23522	MCF7	LINCSCP_80997
0.2293	1e-4	280	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_80997
0.229	1e-4	280	SOCS2	CGS001-8835	96 h	LINCSKD_6596	A549	LINCSCP_80997
0.2276	1e-4	280	STAT4	CGS001-6775	96 h	LINCSKD_17316	HEPG2	LINCSCP_80997
0.2207	2e-4	280	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_80997
0.2205	2e-4	280	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_80997
0.22	2e-4	280	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_80997
0.2195	2e-4	280	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_80997
0.2172	3e-4	280	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_80997
0.2145	3e-4	280	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_80997
0.2105	4e-4	280	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_80997
0.2098	4e-4	280	JAK3	CGS001-3718	96 h	LINCSKD_15988	HEPG2	LINCSCP_80997
0.2097	4e-4	280	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_80997
0.2077	5e-4	280	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_80997
0.2076	5e-4	280	STAT4	CGS001-6775	96 h	LINCSKD_20630	HT29	LINCSCP_80997
0.2072	5e-4	280	SOCS2	CGS001-8835	96 h	LINCSKD_11040	HA1E	LINCSCP_80997
-0.2059	5e-4	280	JAK2	CGS001-3717	144 h	LINCSKD_34365	MCF7	LINCSCP_80997
