similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3911	1.5705e-14	358	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_7363
0.3516	7.4127e-12	358	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_7363
0.3495	1.0072e-11	358	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_7363
0.3485	1.17e-11	358	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_7363
0.3479	1.2616e-11	358	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_7363
0.325	2.9902e-10	358	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_7363
0.3188	6.7015e-10	358	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_7363
0.3086	2.4399e-9	358	IKBKE	CGS001-9641	96 h	LINCSKD_1515	A375	LINCSCP_7363
0.2972	9.8069e-9	358	IL6ST	CGS001-3572	96 h	LINCSKD_35165	MCF7	LINCSCP_7363
0.2955	1.2082e-8	358	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_7363
0.2857	3.7696999999999997e-08	358	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_7363
0.2789	8.0726e-8	358	IKBKAP	CGS001-8518	96 h	LINCSKD_27649	PC3	LINCSCP_7363
0.2763	1.0722e-7	358	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_7363
0.2741	1.3678e-7	358	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_7363
0.2689	2.3903e-7	358	STAT6	CGS001-6778	96 h	LINCSKD_6670	A549	LINCSCP_7363
0.265	3.6174e-7	358	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_7363
0.2614	5.2616e-7	358	IKBKAP	CGS001-8518	144 h	LINCSKD_26062	PC3	LINCSCP_7363
0.2559	9.2639e-7	358	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_7363
0.248	2.0401e-6	358	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_7363
0.2471	2.2087e-6	358	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_7363
0.2468	2.2724e-6	358	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_7363
0.2468	2.2862e-6	358	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_7363
0.2444	2.8712e-6	358	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_7363
0.2442	2.9241e-6	358	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_7363
0.2435	3.1499e-6	358	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_7363
0.241	3.9884e-6	358	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_7363
0.2399	4.4325e-6	358	NFKB2	CGS001-4791	96 h	LINCSKD_23522	MCF7	LINCSCP_7363
0.2356	6.6363e-6	358	SOCS2	CGS001-8835	144 h	LINCSKD_26410	PC3	LINCSCP_7363
0.2309	0	358	IKBKAP	CGS001-8518	144 h	LINCSKD_21581	MCF7	LINCSCP_7363
0.2269	0	358	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_7363
-0.2268	0	358	SOCS2	CGS001-8835	96 h	LINCSKD_11040	HA1E	LINCSCP_7363
0.226	0	358	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_7363
0.2254	0	358	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_7363
0.2252	0	358	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_7363
0.2245	0	358	IKBKAP	CGS001-8518	96 h	LINCSKD_1513	A375	LINCSCP_7363
