similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.4625	8.3632e-22	385	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_34460
0.461	1.1711e-21	385	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_34460
0.4535	6.2688e-21	385	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_34460
0.4431	6.0714e-20	385	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_34460
-0.4366	2.4012e-19	385	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_34460
-0.43120000000000003	7.2588e-19	385	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_34460
-0.4221	4.5545e-18	385	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_34460
0.4179	1.0394e-17	385	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_34460
0.4153	1.7588e-17	385	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_34460
0.4141	2.2002e-17	385	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_34460
-0.4022	2.104e-16	385	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_34460
0.3994	3.5729e-16	385	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_34460
0.3987	4.0003e-16	385	IKBKB	CGS001-3551	96 h	LINCSKD_19225	HT29	LINCSCP_34460
0.3901	1.9309e-15	385	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_34460
-0.3866	3.5969e-15	385	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_34460
0.3812	9.22e-15	385	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_34460
0.3804	1.0519e-14	385	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_34460
0.3737	3.2998e-14	385	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_34460
0.3644	1.563e-13	385	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_34460
0.3551	6.9773e-13	385	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_34460
-0.351	1.3265e-12	385	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_34460
-0.3504	1.4476e-12	385	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_34460
