similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3235	1.2641e-7	255	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_176637
0.2953	1.5869e-6	255	STAT6	CGS001-6778	96 h	LINCSKD_7928	ASC	LINCSCP_176637
0.2862	3.3868e-6	255	IKBKG	CGS001-8517	96 h	LINCSKD_14319	HEKTE	LINCSCP_176637
0.2853	3.6638e-6	255	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_176637
0.2772	7.0254e-6	255	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_176637
0.2498	1e-4	255	STAT6	CGS001-6778	96 h	LINCSKD_14481	HEKTE	LINCSCP_176637
0.2473	1e-4	255	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_176637
0.2429	1e-4	255	JAK3	CGS001-3718	96 h	LINCSKD_35186	MCF7	LINCSCP_176637
0.2427	1e-4	255	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_176637
0.2423	1e-4	255	IKBKB	CGS001-3551	96 h	LINCSKD_7604	ASC	LINCSCP_176637
0.2327	2e-4	255	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_176637
0.2267	3e-4	255	STAT6	CGS001-6778	96 h	LINCSKD_28829	PC3	LINCSCP_176637
0.2259	3e-4	255	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_176637
0.2219	4e-4	255	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_176637
-0.2217	4e-4	255	STAT5B	CGS001-6777	96 h	LINCSKD_37000	PC3	LINCSCP_176637
0.2215	4e-4	255	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_176637
0.2212	4e-4	255	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_176637
0.2203	4e-4	255	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_176637
0.2197	4e-4	255	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_176637
0.2192	4e-4	255	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_176637
0.2185	4e-4	255	STAT5A	CGS001-6776	96 h	LINCSKD_13764	HCC515	LINCSCP_176637
0.2175	5e-4	255	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_176637
0.217	5e-4	255	STAT5A	CGS001-6776	96 h	LINCSKD_6668	A549	LINCSCP_176637
0.2148	6e-4	255	STAT3	CGS001-6774	96 h	LINCSKD_29912	SW480	LINCSCP_176637
0.2131	6e-4	255	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_176637
0.2066	9e-4	255	JAK3	CGS001-3718	96 h	LINCSKD_1614	A375	LINCSCP_176637
0.2051	0.001	255	REL	CGS001-5966	120 h	LINCSKD_32448	VCAP	LINCSCP_176637
