similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.7009	8.1378e-25	159	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_56360
0.6837	3.0579e-23	159	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_56360
0.672	3.1271e-22	159	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_56360
0.6643	1.3505e-21	159	STAT2	CGS001-6773	96 h	LINCSKD_6665	A549	LINCSCP_56360
-0.6589	3.711e-21	159	STAT4	CGS001-6775	96 h	LINCSKD_28827	PC3	LINCSCP_56360
0.6547	8.0414e-21	159	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_56360
-0.6471	3.1209e-20	159	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_56360
0.631	4.9018e-19	159	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_56360
-0.6235	1.6628e-18	159	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_56360
0.6187	3.6259e-18	159	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_56360
0.615	6.4149e-18	159	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_56360
-0.6127	9.317e-18	159	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_56360
0.6126	9.3701e-18	159	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_56360
-0.6013	5.2739e-17	159	IKBKB	CGS001-3551	96 h	LINCSKD_23148	MCF7	LINCSCP_56360
0.5963	1.1055e-16	159	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_56360
0.5863	4.7008e-16	159	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_56360
-0.5799	1.1512e-15	159	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_56360
0.5674	6.2702e-15	159	RELA	CGS001-5970	96 h	LINCSKD_2675	A375	LINCSCP_56360
0.5666	6.9719e-15	159	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_56360
0.5639	9.9355e-15	159	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_56360
0.5627	1.1673e-14	159	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_56360
0.5611	1.4422e-14	159	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_56360
-0.5561	2.7338e-14	159	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_56360
0.5544	3.4251e-14	159	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_56360
-0.5479	7.7074e-14	159	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_56360
-0.545	1.107e-13	159	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_56360
-0.5395	2.1679e-13	159	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_56360
