similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4664	6.0299e-11	177	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_56569
0.4283	2.7277e-9	177	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_56569
0.368	4.6677e-7	177	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_56569
0.3281	8.2864e-6	177	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_56569
0.3276	8.537e-6	177	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_56569
0.3276	8.5388e-6	177	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_56569
0.321	0	177	IKBKG	CGS001-8517	96 h	LINCSKD_29803	SW480	LINCSCP_56569
0.3173	0	177	STAT4	CGS001-6775	96 h	LINCSKD_17316	HEPG2	LINCSCP_56569
0.3101	0	177	IKBKB	CGS001-3551	96 h	LINCSKD_29801	SW480	LINCSCP_56569
0.3093	0	177	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_56569
0.3042	0	177	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_56569
0.3014	0	177	STAT5A	CGS001-6776	96 h	LINCSKD_13764	HCC515	LINCSCP_56569
0.2943	1e-4	177	IKBKE	CGS001-9641	96 h	LINCSKD_29802	SW480	LINCSCP_56569
0.2856	1e-4	177	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_56569
0.2743	2e-4	177	STAT5A	CGS001-6776	144 h	LINCSKD_34655	MCF7	LINCSCP_56569
0.2716	3e-4	177	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_56569
0.2707	3e-4	177	STAT4	CGS001-6775	96 h	LINCSKD_24218	MCF7	LINCSCP_56569
0.2682	3e-4	177	IKBKG	CGS001-8517	96 h	LINCSKD_7606	ASC	LINCSCP_56569
0.2682	3e-4	177	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_56569
0.2659	3e-4	177	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_56569
0.2657	4e-4	177	NFKB2	CGS001-4791	96 h	LINCSKD_29847	SW480	LINCSCP_56569
-0.2649	4e-4	177	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_56569
0.2584	5e-4	177	STAT3	CGS001-6774	96 h	LINCSKD_13763	HCC515	LINCSCP_56569
0.2543	6e-4	177	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_56569
0.2533	7e-4	177	IKBKG	CGS001-8517	96 h	LINCSKD_19227	HT29	LINCSCP_56569
0.2526	7e-4	177	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_56569
0.2513	7e-4	177	NFKB2	CGS001-4791	96 h	LINCSKD_16385	HEPG2	LINCSCP_56569
0.2498	8e-4	177	STAT5B	CGS001-6777	144 h	LINCSKD_34656	MCF7	LINCSCP_56569
-0.2493	8e-4	177	JAK2	CGS001-3717	120 h	LINCSKD_31400	VCAP	LINCSCP_56569
0.248	9e-4	177	REL	CGS001-5966	96 h	LINCSKD_29886	SW480	LINCSCP_56569
0.2411	0.0012	177	RELA	CGS001-5970	96 h	LINCSKD_10726	HA1E	LINCSCP_56569
0.2405	0.0013	177	IKBKG	CGS001-8517	144 h	LINCSKD_26065	PC3	LINCSCP_56569
0.2386	0.0014	177	STAT4	CGS001-6775	96 h	LINCSKD_3065	A375	LINCSCP_56569
0.2379	0.0014	177	SOCS4	CGS001-122809	96 h	LINCSKD_13716	HCC515	LINCSCP_56569
0.2377	0.0014	177	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_56569
0.2359	0.0016	177	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_56569
0.2345	0.0017	177	SOCS5	CGS001-9655	96 h	LINCSKD_20562	HT29	LINCSCP_56569
0.2299	0.0021	177	IL6R	CGS001-3570	96 h	LINCSKD_15924	HEPG2	LINCSCP_56569
0.2288	0.0022	177	IL6R	CGS001-3570	96 h	LINCSKD_1544	A375	LINCSCP_56569
