similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6461	2.0748e-31	254	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_54437
-0.6184	3.3971e-28	254	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_54437
0.6179	3.9344e-28	254	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_54437
0.5981	4.9458e-26	254	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_54437
0.5851	9.966e-25	254	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_54437
0.5809	2.5304e-24	254	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_54437
0.5514	1.3174e-21	254	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_54437
0.544	5.7634e-21	254	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_54437
-0.5374	2.0938e-20	254	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_54437
0.522	3.7143e-19	254	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_54437
0.5144	1.465e-18	254	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_54437
0.5143	1.4928e-18	254	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_54437
0.5024	1.202e-17	254	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_54437
0.5009	1.5521e-17	254	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_54437
0.5	1.81e-17	254	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_54437
0.488	1.3292e-16	254	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_54437
0.4859	1.8775e-16	254	JAK2	CGS001-3717	96 h	LINCSKD_9663	HA1E	LINCSCP_54437
0.4812	3.9574e-16	254	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_54437
0.4791	5.5751e-16	254	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_54437
-0.4764	8.5596e-16	254	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_54437
0.4761	8.9483e-16	254	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_54437
-0.4744	1.1663e-15	254	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_54437
0.4728	1.5017e-15	254	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_54437
0.4683	3.0152e-15	254	SOCS1	CGS001-8651	96 h	LINCSKD_6595	A549	LINCSCP_54437
0.4665	3.9405e-15	254	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_54437
0.4654	4.6684e-15	254	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_54437
-0.4647	5.1982e-15	254	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_54437
-0.4571	1.6103e-14	254	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_54437
0.4525	3.1593e-14	254	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_54437
0.4513	3.788e-14	254	IKBKG	CGS001-8517	96 h	LINCSKD_12704	HCC515	LINCSCP_54437
