similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4494	1.5714e-21	405	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_176347
0.4225	5.7677e-19	405	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_176347
0.4171	1.7668e-18	405	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_176347
0.3997	5.7451e-17	405	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_176347
0.384	1.1247e-15	405	IKBKAP	CGS001-8518	96 h	LINCSKD_25018	NPC	LINCSCP_176347
0.3803	2.2073e-15	405	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_176347
0.3771	3.9292e-15	405	STAT6	CGS001-6778	96 h	LINCSKD_6670	A549	LINCSCP_176347
0.3754	5.3504e-15	405	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_176347
0.3741	6.6553e-15	405	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_176347
0.3552	1.7437e-13	405	STAT6	CGS001-6778	96 h	LINCSKD_14481	HEKTE	LINCSCP_176347
0.3532	2.4279e-13	405	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_176347
0.3505	3.745e-13	405	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_176347
0.3488	4.9637e-13	405	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_176347
0.3458	8.0664e-13	405	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_176347
0.3405	1.8977e-12	405	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_176347
0.3372	3.1421e-12	405	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_176347
0.3363	3.6381e-12	405	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_176347
0.335	4.4373e-12	405	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_176347
0.3325	6.5746e-12	405	IKBKAP	CGS001-8518	96 h	LINCSKD_12701	HCC515	LINCSCP_176347
0.3318	7.2985e-12	405	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_176347
0.3303	9.166e-12	405	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_176347
0.3284	1.2315e-11	405	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_176347
0.3242	2.3108e-11	405	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_176347
-0.3241	2.3428e-11	405	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_176347
0.3218	3.2974e-11	405	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_176347
0.3216	3.3599e-11	405	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_176347
-0.318	5.7044e-11	405	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_176347
0.3155	8.2766e-11	405	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_176347
0.3145	9.5196e-11	405	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_176347
0.3078	2.4687e-10	405	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_176347
0.3077	2.493e-10	405	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_176347
0.3037	4.3288e-10	405	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_176347
0.3012	6.105e-10	405	JAK2	CGS001-3717	96 h	LINCSKD_1613	A375	LINCSCP_176347
0.2961	1.2158e-9	405	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_176347
0.2903	2.6245e-9	405	SOCS1	CGS001-8651	96 h	LINCSKD_14473	HEKTE	LINCSCP_176347
0.2901	2.689e-9	405	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_176347
0.2895	2.9273e-9	405	JAK2	CGS001-3717	144 h	LINCSKD_35976	PC3	LINCSCP_176347
0.2853	5.0486e-9	405	IKBKAP	CGS001-8518	96 h	LINCSKD_1513	A375	LINCSCP_176347
0.2846	5.5282e-9	405	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_176347
