similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4993	7.624e-25	372	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_6401
0.4469	1.1538e-19	372	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_6401
0.4384	6.6871e-19	372	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_6401
-0.4239	1.1784e-17	372	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_6401
0.4121	1.1005e-16	372	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_6401
0.4084	2.1963e-16	372	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_6401
0.4038	5.0401e-16	372	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_6401
0.4022	6.7338e-16	372	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_6401
0.3986	1.2779e-15	372	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_6401
0.3919	4.1554e-15	372	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_6401
-0.389	6.8544e-15	372	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_6401
-0.3758	6.3614e-14	372	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_6401
0.3744	8.0539e-14	372	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_6401
0.3699	1.6536e-13	372	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_6401
0.3684	2.131e-13	372	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_6401
0.3504	3.4928e-12	372	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_6401
0.35	3.707e-12	372	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_6401
-0.3442	8.7061e-12	372	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_6401
-0.3411	1.3716e-11	372	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_6401
0.341	1.3905e-11	372	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_6401
-0.3392	1.812e-11	372	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_6401
0.3325	4.7441e-11	372	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_6401
-0.3262	1.1341e-10	372	IKBKB	CGS001-3551	96 h	LINCSKD_27650	PC3	LINCSCP_6401
-0.3227	1.8435e-10	372	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_6401
0.3176	3.6326e-10	372	IKBKG	CGS001-8517	96 h	LINCSKD_12704	HCC515	LINCSCP_6401
0.3151	5.073e-10	372	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_6401
0.3141	5.8499e-10	372	SOCS1	CGS001-8651	96 h	LINCSKD_24167	MCF7	LINCSCP_6401
-0.3123	7.3896e-10	372	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_6401
0.3118	7.8838e-10	372	SOCS2	CGS001-8835	96 h	LINCSKD_11040	HA1E	LINCSCP_6401
