similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.7189	2.0126e-50	309	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_153437
0.6007	1.0904e-31	309	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_153437
0.5996	1.5175e-31	309	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_153437
-0.5891	2.9178e-30	309	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_153437
-0.5886	3.4389e-30	309	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_153437
0.5839	1.2299e-29	309	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_153437
0.5806	3.0122e-29	309	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_153437
0.5665	1.2686e-27	309	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_153437
0.5658	1.4962e-27	309	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_153437
-0.5648	1.9649e-27	309	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_153437
-0.5616	4.4527e-27	309	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_153437
0.5479	1.3262e-25	309	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_153437
0.5438	3.5555e-25	309	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_153437
0.5364	2.0308e-24	309	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_153437
0.5351	2.7229e-24	309	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_153437
0.5328	4.7108e-24	309	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_153437
0.5302	8.4688e-24	309	IKBKB	CGS001-3551	96 h	LINCSKD_27650	PC3	LINCSCP_153437
0.5282	1.3285e-23	309	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_153437
-0.5265	1.9449e-23	309	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_153437
0.5222	5.1012e-23	309	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_153437
0.519	1.0402e-22	309	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_153437
0.5172	1.5362e-22	309	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_153437
-0.5135	3.4378e-22	309	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_153437
-0.5096	7.9813e-22	309	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_153437
0.507	1.3846e-21	309	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_153437
-0.5056	1.8547e-21	309	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_153437
0.5043	2.4686e-21	309	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_153437
0.5019	4.0033e-21	309	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_153437
0.5015	4.403e-21	309	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_153437
0.4992	7.0559e-21	309	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_153437
0.4971	1.0761e-20	309	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_153437
0.4929	2.5639e-20	309	IKBKB	CGS001-3551	96 h	LINCSKD_23148	MCF7	LINCSCP_153437
-0.4876	7.4354e-20	309	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_153437
0.4872	7.9914e-20	309	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_153437
-0.4866	8.9483e-20	309	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_153437
