similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4554	5.26e-21	383	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_21539
0.4483	2.4954e-20	383	TNF	CGS001-7124	96 h	LINCSKD_13871	HCC515	LINCSCP_21539
0.4433	7.1829e-20	383	IKBKE	CGS001-9641	96 h	LINCSKD_7605	ASC	LINCSCP_21539
0.4221	5.6084e-18	383	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_21539
0.3978	5.672e-16	383	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_21539
0.3793	1.5021e-14	383	STAT5B	CGS001-6777	96 h	LINCSKD_17318	HEPG2	LINCSCP_21539
0.3693	8.0465e-14	383	SOCS1	CGS001-8651	96 h	LINCSKD_6595	A549	LINCSCP_21539
0.3596	3.906e-13	383	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_21539
0.3452	3.6852e-12	383	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_21539
0.3347	1.7761e-11	383	STAT1	CGS001-6772	96 h	LINCSKD_17314	HEPG2	LINCSCP_21539
0.3335	2.1128e-11	383	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_21539
0.3323	2.5131e-11	383	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_21539
0.331	3.0193e-11	383	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_21539
0.3263	5.9515e-11	383	IKBKE	CGS001-9641	96 h	LINCSKD_14318	HEKTE	LINCSCP_21539
0.3222	1.0591e-10	383	IKBKB	CGS001-3551	96 h	LINCSKD_15895	HEPG2	LINCSCP_21539
0.3168	2.2324e-10	383	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_21539
0.309	6.4175e-10	383	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_21539
0.3019	1.6317e-9	383	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_21539
0.2819	1.991e-8	383	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_21539
-0.2799	2.5331e-8	383	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_21539
0.2772	3.4567e-8	383	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_21539
0.2767	3.6661e-8	383	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_21539
0.2741	5.0148e-8	383	REL	CGS001-5966	96 h	LINCSKD_16954	HEPG2	LINCSCP_21539
0.2723	6.1274e-8	383	STAT5B	CGS001-6777	96 h	LINCSKD_20632	HT29	LINCSCP_21539
0.27	8.0156e-8	383	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_21539
