similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4392	3.8161e-21	418	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_6877
0.4223	1.6669e-19	418	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_6877
0.3767	1.5248e-15	418	STAT6	CGS001-6778	96 h	LINCSKD_24220	MCF7	LINCSCP_6877
0.3743	2.3968e-15	418	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_6877
-0.3633	1.7309e-14	418	STAT3	CGS001-6774	144 h	LINCSKD_34654	MCF7	LINCSCP_6877
0.353	1.0372e-13	418	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_6877
0.349	2.0514e-13	418	RELB	CGS001-5971	144 h	LINCSKD_26330	PC3	LINCSCP_6877
-0.3465	3.0876e-13	418	RELA	CGS001-5970	96 h	LINCSKD_35410	MCF7	LINCSCP_6877
0.3454	3.7366e-13	418	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_6877
0.3379	1.2646e-12	418	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_6877
0.3342	2.287e-12	418	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_6877
0.3342	2.3065e-12	418	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_6877
0.3333	2.6524e-12	418	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_6877
-0.3279	6.2168e-12	418	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_6877
0.3209	1.8077e-11	418	STAT6	CGS001-6778	96 h	LINCSKD_28829	PC3	LINCSCP_6877
0.3193	2.3068e-11	418	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_6877
0.3185	2.6023e-11	418	REL	CGS001-5966	144 h	LINCSKD_34571	MCF7	LINCSCP_6877
0.3148	4.5529e-11	418	IKBKAP	CGS001-8518	96 h	LINCSKD_1513	A375	LINCSCP_6877
0.3087	1.1157e-10	418	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_6877
0.3067	1.4832e-10	418	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_6877
0.3008	3.4441e-10	418	STAT6	CGS001-6778	96 h	LINCSKD_17319	HEPG2	LINCSCP_6877
0.2955	7.1998e-10	418	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_6877
0.2954	7.2631e-10	418	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_6877
0.2915	1.2499e-9	418	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_6877
-0.2888	1.7834e-9	418	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_6877
0.2873	2.183e-9	418	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_6877
0.2862	2.5433e-9	418	IL6ST	CGS001-3572	96 h	LINCSKD_12723	HCC515	LINCSCP_6877
0.2841	3.3394e-9	418	JAK1	CGS001-3716	96 h	LINCSKD_1612	A375	LINCSCP_6877
0.2786	6.9084e-9	418	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_6877
0.2748	1.1218e-8	418	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_6877
0.2742	1.2035e-8	418	IL6ST	CGS001-3572	96 h	LINCSKD_19256	HT29	LINCSCP_6877
0.274	1.2365e-8	418	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_6877
0.2672	2.8919e-8	418	SOCS5	CGS001-9655	96 h	LINCSKD_2998	A375	LINCSCP_6877
0.2668	3.0569e-8	418	JAK2	CGS001-3717	96 h	LINCSKD_15987	HEPG2	LINCSCP_6877
0.2641	4.2456e-8	418	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_6877
0.2584	8.3823e-8	418	JAK1	CGS001-3716	96 h	LINCSKD_12766	HCC515	LINCSCP_6877
0.2584	8.4347e-8	418	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_6877
0.2552	1.2273e-7	418	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_6877
0.2534	1.506e-7	418	RELA	CGS001-5970	96 h	LINCSKD_29887	SW480	LINCSCP_6877
0.252	1.7804e-7	418	STAT5A	CGS001-6776	96 h	LINCSKD_13764	HCC515	LINCSCP_6877
0.2519	1.7906e-7	418	IKBKG	CGS001-8517	96 h	LINCSKD_12704	HCC515	LINCSCP_6877
