similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4529	2.469e-22	414	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_26831
0.4091	3.9375e-18	414	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_26831
0.4049	9.2511e-18	414	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_26831
-0.3702	6.8201e-15	414	REL	CGS001-5966	144 h	LINCSKD_36162	PC3	LINCSCP_26831
0.313	7.3331e-11	414	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_26831
0.3064	1.9049e-10	414	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_26831
0.2972	6.8822e-10	414	RELA	CGS001-5970	96 h	LINCSKD_28536	PC3	LINCSCP_26831
-0.2903	1.7493e-9	414	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_26831
0.2886	2.1944e-9	414	STAT4	CGS001-6775	96 h	LINCSKD_28827	PC3	LINCSCP_26831
-0.2816	5.5217e-9	414	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_26831
-0.2814	5.6493e-9	414	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_26831
0.2814	5.6597e-9	414	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_26831
0.2782	8.5079e-9	414	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_26831
-0.2774	9.4015e-9	414	SOCS2	CGS001-8835	96 h	LINCSKD_6596	A549	LINCSCP_26831
0.2755	1.2005e-8	414	NFKB2	CGS001-4791	96 h	LINCSKD_23522	MCF7	LINCSCP_26831
0.2701	2.3491e-8	414	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_26831
-0.2693	2.5959e-8	414	STAT1	CGS001-6772	144 h	LINCSKD_26429	PC3	LINCSCP_26831
0.2579	1.0309e-7	414	IKBKAP	CGS001-8518	96 h	LINCSKD_15894	HEPG2	LINCSCP_26831
-0.2564	1.2254e-7	414	IL6	CGS001-3569	96 h	LINCSKD_15923	HEPG2	LINCSCP_26831
0.2556	1.3488e-7	414	IL6R	CGS001-3570	96 h	LINCSKD_1544	A375	LINCSCP_26831
0.2511	2.2599e-7	414	RELB	CGS001-5971	144 h	LINCSKD_26330	PC3	LINCSCP_26831
0.2487	2.9681e-7	414	JAK2	CGS001-3717	144 h	LINCSKD_35976	PC3	LINCSCP_26831
0.2448	4.5696e-7	414	RELA	CGS001-5970	96 h	LINCSKD_14441	HEKTE	LINCSCP_26831
-0.2446	4.674e-7	414	NFKB1	CGS001-4790	144 h	LINCSKD_36054	PC3	LINCSCP_26831
0.2446	4.6968e-7	414	IL6ST	CGS001-3572	96 h	LINCSKD_9602	HA1E	LINCSCP_26831
0.2401	7.6593e-7	414	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_26831
-0.2368	1.0933e-6	414	IL6	CGS001-3569	96 h	LINCSKD_5165	A549	LINCSCP_26831
0.2357	1.2402e-6	414	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_26831
0.2303	2.1813e-6	414	IKBKB	CGS001-3551	96 h	LINCSKD_23148	MCF7	LINCSCP_26831
-0.229	2.5069e-6	414	IKBKE	CGS001-9641	144 h	LINCSKD_26064	PC3	LINCSCP_26831
0.229	2.5125e-6	414	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_26831
-0.2287	2.5847e-6	414	IKBKE	CGS001-9641	96 h	LINCSKD_7605	ASC	LINCSCP_26831
