similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4287	5.3126e-39	843	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_239064
0.3703	8.6364e-29	843	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_239064
0.3672	2.6481e-28	843	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_239064
0.3431	1.0815e-24	843	STAT5B	CGS001-6777	96 h	LINCSKD_37000	PC3	LINCSCP_239064
0.3261	2.419e-22	843	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_239064
0.311	2.3103e-20	843	STAT5B	CGS001-6777	144 h	LINCSKD_34656	MCF7	LINCSCP_239064
0.2765	2.906e-16	843	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_239064
0.2748	4.5704e-16	843	STAT5B	CGS001-6777	96 h	LINCSKD_35495	MCF7	LINCSCP_239064
0.2581	2.6947e-14	843	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_239064
0.256	4.4647e-14	843	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_239064
0.2507	1.5036e-13	843	STAT6	CGS001-6778	96 h	LINCSKD_24220	MCF7	LINCSCP_239064
0.2441	6.7286e-13	843	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_239064
0.2352	4.6431e-12	843	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_239064
0.2333	6.897e-12	843	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_239064
0.2304	1.2821e-11	843	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_239064
0.2252	3.741e-11	843	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_239064
0.2204	9.9167e-11	843	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_239064
0.2202	1.0245e-10	843	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_239064
0.2178	1.631e-10	843	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_239064
0.2176	1.7005e-10	843	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_239064
0.2121	4.9717e-10	843	STAT6	CGS001-6778	96 h	LINCSKD_6670	A549	LINCSCP_239064
0.2113	5.799e-10	843	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_239064
0.2108	6.4086e-10	843	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_239064
0.2102	7.1459e-10	843	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_239064
0.2075	1.1875e-9	843	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_239064
0.2035	2.4813e-9	843	IKBKAP	CGS001-8518	96 h	LINCSKD_15894	HEPG2	LINCSCP_239064
0.2003	4.4688e-9	843	IKBKAP	CGS001-8518	144 h	LINCSKD_21581	MCF7	LINCSCP_239064
