similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3836	4.3075e-7	163	IKBKG	CGS001-8517	96 h	LINCSKD_15897	HEPG2	LINCSCP_43553
0.3751	8.0968e-7	163	RELB	CGS001-5971	96 h	LINCSKD_14442	HEKTE	LINCSCP_43553
0.3617	2.095e-6	163	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_43553
-0.359	2.5195e-6	163	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_43553
-0.3564	3.0209e-6	163	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_43553
0.3537	3.62e-6	163	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_43553
0.3492	4.917e-6	163	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_43553
0.3413	8.2426e-6	163	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_43553
0.321	0	163	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_43553
0.3181	0	163	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_43553
-0.3078	1e-4	163	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_43553
0.2995	1e-4	163	RELA	CGS001-5970	96 h	LINCSKD_29887	SW480	LINCSCP_43553
0.294	1e-4	163	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_43553
0.2905	2e-4	163	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_43553
-0.2891	2e-4	163	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_43553
-0.2866	2e-4	163	STAT4	CGS001-6775	96 h	LINCSKD_20630	HT29	LINCSCP_43553
0.2865	2e-4	163	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_43553
0.2845	2e-4	163	SOCS4	CGS001-122809	96 h	LINCSKD_11041	HA1E	LINCSCP_43553
0.283	3e-4	163	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_43553
0.2748	4e-4	163	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_43553
0.2746	4e-4	163	IKBKAP	CGS001-8518	96 h	LINCSKD_29513	SKL	LINCSCP_43553
-0.2714	5e-4	163	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_43553
-0.2689	5e-4	163	IKBKAP	CGS001-8518	96 h	LINCSKD_9568	HA1E	LINCSCP_43553
-0.268	5e-4	163	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_43553
0.267	6e-4	163	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_43553
-0.2669	6e-4	163	STAT6	CGS001-6778	96 h	LINCSKD_28829	PC3	LINCSCP_43553
0.2647	6e-4	163	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_43553
