similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5158	2.4592e-10	132	SOCS5	CGS001-9655	96 h	LINCSKD_20562	HT29	LINCSCP_3063
0.4251	3.7568e-7	132	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_3063
0.417	6.5605e-7	132	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_3063
0.3982	2.2584e-6	132	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_3063
0.3978	2.3175e-6	132	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_3063
0.3974	2.3782e-6	132	STAT2	CGS001-6773	96 h	LINCSKD_24216	MCF7	LINCSCP_3063
0.3914	3.4828e-6	132	STAT2	CGS001-6773	96 h	LINCSKD_28825	PC3	LINCSCP_3063
0.3867	4.6448e-6	132	SOCS4	CGS001-122809	96 h	LINCSKD_24168	MCF7	LINCSCP_3063
0.3722	0	132	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_3063
0.3625	0	132	IKBKB	CGS001-3551	96 h	LINCSKD_1514	A375	LINCSCP_3063
0.3591	0	132	RELB	CGS001-5971	96 h	LINCSKD_16956	HEPG2	LINCSCP_3063
0.3569	0	132	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_3063
0.352	0	132	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_3063
0.3499	0	132	NFKB2	CGS001-4791	96 h	LINCSKD_29847	SW480	LINCSCP_3063
0.3404	1e-4	132	JAK2	CGS001-3717	96 h	LINCSKD_1613	A375	LINCSCP_3063
0.3353	1e-4	132	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_3063
0.3311	1e-4	132	IKBKB	CGS001-3551	96 h	LINCSKD_29801	SW480	LINCSCP_3063
0.3187	2e-4	132	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_3063
0.3075	3e-4	132	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_3063
0.3074	3e-4	132	REL	CGS001-5966	96 h	LINCSKD_29886	SW480	LINCSCP_3063
0.3046	4e-4	132	REL	CGS001-5966	144 h	LINCSKD_34571	MCF7	LINCSCP_3063
