similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6073	1.1881e-35	340	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_50902
0.5861	9.6239e-33	340	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_50902
0.5514	1.9623e-28	340	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_50902
0.5407	3.3462e-27	340	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_50902
0.5352	1.3545e-26	340	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_50902
0.5219	3.7755e-25	340	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_50902
0.5212	4.4365e-25	340	IKBKE	CGS001-9641	96 h	LINCSKD_29802	SW480	LINCSCP_50902
0.5097	6.9906e-24	340	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_50902
0.5042	2.5528e-23	340	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_50902
0.5016	4.6181e-23	340	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_50902
0.4991	8.0656e-23	340	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_50902
0.4966	1.4109e-22	340	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_50902
0.4873	1.1226e-21	340	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_50902
0.4827	3.0088e-21	340	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_50902
0.4778	8.5021e-21	340	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_50902
0.4772	9.8029e-21	340	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_50902
0.4762	1.2044e-20	340	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_50902
0.4681	6.5039e-20	340	IKBKG	CGS001-8517	96 h	LINCSKD_12704	HCC515	LINCSCP_50902
0.4668	8.4826e-20	340	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_50902
0.4638	1.5462e-19	340	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_50902
0.4595	3.6245e-19	340	JAK2	CGS001-3717	96 h	LINCSKD_9663	HA1E	LINCSCP_50902
-0.4565	6.5975e-19	340	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_50902
0.455	8.8267e-19	340	SOCS2	CGS001-8835	96 h	LINCSKD_11040	HA1E	LINCSCP_50902
0.4428	9.2419e-18	340	RELA	CGS001-5970	96 h	LINCSKD_2675	A375	LINCSCP_50902
-0.4408	1.3603e-17	340	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_50902
-0.4393	1.7794e-17	340	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_50902
0.4301	9.748e-17	340	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_50902
-0.4292	1.1275e-16	340	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_50902
0.4284	1.3163e-16	340	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_50902
-0.424	2.8743e-16	340	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_50902
