similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4179	1.2168e-9	195	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_14857
0.3635	1.7572e-7	195	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_14857
0.3543	3.7484e-7	195	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_14857
0.3373	1.4261e-6	195	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_14857
0.3303	2.415e-6	195	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_14857
0.3253	3.4741e-6	195	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_14857
0.3251	3.5334e-6	195	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_14857
-0.3138	7.9244e-6	195	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_14857
0.3115	9.2778e-6	195	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_14857
-0.3074	0	195	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_14857
0.2905	0	195	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_14857
-0.2898	0	195	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_14857
0.2833	1e-4	195	STAT6	CGS001-6778	96 h	LINCSKD_17319	HEPG2	LINCSCP_14857
0.2831	1e-4	195	NFKB1	CGS001-4790	144 h	LINCSKD_36054	PC3	LINCSCP_14857
0.2831	1e-4	195	REL	CGS001-5966	144 h	LINCSKD_34571	MCF7	LINCSCP_14857
0.2808	1e-4	195	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_14857
0.2795	1e-4	195	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_14857
0.2777	1e-4	195	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_14857
0.2688	1e-4	195	STAT6	CGS001-6778	144 h	LINCSKD_26430	PC3	LINCSCP_14857
0.2671	2e-4	195	TNF	CGS001-7124	96 h	LINCSKD_6852	A549	LINCSCP_14857
0.267	2e-4	195	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_14857
0.2628	2e-4	195	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_14857
0.2561	3e-4	195	JAK2	CGS001-3717	144 h	LINCSKD_34365	MCF7	LINCSCP_14857
-0.2542	3e-4	195	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_14857
0.2534	4e-4	195	IKBKB	CGS001-3551	96 h	LINCSKD_25019	NPC	LINCSCP_14857
0.2498	4e-4	195	STAT6	CGS001-6778	96 h	LINCSKD_7928	ASC	LINCSCP_14857
0.2485	5e-4	195	SOCS5	CGS001-9655	96 h	LINCSKD_20562	HT29	LINCSCP_14857
0.2423	6e-4	195	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_14857
0.2375	8e-4	195	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_14857
0.237	9e-4	195	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_14857
0.2351	9e-4	195	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_14857
0.2329	0.001	195	RELA	CGS001-5970	96 h	LINCSKD_16955	HEPG2	LINCSCP_14857
-0.227	0.0014	195	STAT5B	CGS001-6777	144 h	LINCSKD_34656	MCF7	LINCSCP_14857
0.2252	0.0015	195	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_14857
0.2225	0.0018	195	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_14857
-0.222	0.0018	195	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_14857
0.2212	0.0019	195	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_14857
0.2207	0.0019	195	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_14857
