similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4925	2.3267e-29	458	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_7601
0.4857	1.75e-28	458	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_7601
0.467	3.4686e-26	458	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_7601
0.4587	3.2994e-25	458	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_7601
0.4558	7.0713e-25	458	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_7601
0.415	1.7137e-20	458	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_7601
0.4098	5.6593e-20	458	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_7601
0.3961	1.182e-18	458	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_7601
0.3916	3.109e-18	458	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_7601
0.3748	1.0132e-16	458	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_7601
0.3739	1.2205e-16	458	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_7601
0.3677	4.1475e-16	458	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_7601
0.3538	5.9315e-15	458	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_7601
0.3534	6.4788e-15	458	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_7601
-0.3495	1.3177e-14	458	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_7601
0.3462	2.445e-14	458	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_7601
0.346	2.4928e-14	458	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_7601
-0.3426	4.6537e-14	458	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_7601
0.3372	1.2151e-13	458	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_7601
0.3217	1.7324e-12	458	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_7601
0.3214	1.8286e-12	458	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_7601
0.3204	2.1493e-12	458	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_7601
0.3165	4.078e-12	458	IKBKE	CGS001-9641	96 h	LINCSKD_1515	A375	LINCSCP_7601
0.3159	4.4832e-12	458	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_7601
0.3156	4.7085e-12	458	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_7601
0.3154	4.8753e-12	458	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_7601
0.3149	5.3525e-12	458	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_7601
0.3148	5.4124e-12	458	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_7601
-0.3026	3.7518e-11	458	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_7601
0.3017	4.3029e-11	458	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_7601
