similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3344	4.0416e-7	219	STAT5B	CGS001-6777	96 h	LINCSKD_20632	HT29	LINCSCP_94975
-0.2999	6.2476e-6	219	IKBKB	CGS001-3551	96 h	LINCSKD_12702	HCC515	LINCSCP_94975
0.2732	0	219	IKBKB	CGS001-3551	96 h	LINCSKD_14317	HEKTE	LINCSCP_94975
0.269	1e-4	219	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_94975
0.2689	1e-4	219	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_94975
0.2628	1e-4	219	IL6ST	CGS001-3572	96 h	LINCSKD_19256	HT29	LINCSCP_94975
0.2524	2e-4	219	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_94975
0.2479	2e-4	219	STAT4	CGS001-6775	96 h	LINCSKD_17316	HEPG2	LINCSCP_94975
0.2423	3e-4	219	REL	CGS001-5966	96 h	LINCSKD_16954	HEPG2	LINCSCP_94975
0.2414	3e-4	219	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_94975
0.2342	5e-4	219	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_94975
0.2248	8e-4	219	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_94975
0.2194	0.0011	219	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_94975
0.2189	0.0011	219	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_94975
0.2115	0.0016	219	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_94975
0.2092	0.0019	219	STAT6	CGS001-6778	96 h	LINCSKD_17319	HEPG2	LINCSCP_94975
0.2071	0.0021	219	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_94975
0.2051	0.0023	219	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_94975
0.2029	0.0026	219	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_94975
0.2028	0.0026	219	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_94975
0.2019	0.0027	219	NFKB2	CGS001-4791	96 h	LINCSKD_2067	A375	LINCSCP_94975
