similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3035	2.8801e-8	321	IKBKB	CGS001-3551	96 h	LINCSKD_9569	HA1E	LINCSCP_99107
0.2949	7.3352e-8	321	IL6ST	CGS001-3572	96 h	LINCSKD_19256	HT29	LINCSCP_99107
0.2788	3.8508e-7	321	SOCS2	CGS001-8835	96 h	LINCSKD_20560	HT29	LINCSCP_99107
0.2604	2.2651e-6	321	IKBKB	CGS001-3551	96 h	LINCSKD_25019	NPC	LINCSCP_99107
0.2588	2.6247e-6	321	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_99107
0.2516	5.0065e-6	321	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_99107
0.2454	8.6924e-6	321	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_99107
0.2407	0	321	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_99107
0.2397	0	321	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_99107
0.2382	0	321	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_99107
0.2366	0	321	RELA	CGS001-5970	96 h	LINCSKD_16955	HEPG2	LINCSCP_99107
0.2348	0	321	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_99107
0.2336	0	321	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_99107
0.2295	0	321	JAK2	CGS001-3717	96 h	LINCSKD_19316	HT29	LINCSCP_99107
0.223	1e-4	321	RELB	CGS001-5971	96 h	LINCSKD_25328	NPC	LINCSCP_99107
0.2172	1e-4	321	REL	CGS001-5966	144 h	LINCSKD_36162	PC3	LINCSCP_99107
0.2141	1e-4	321	STAT3	CGS001-6774	120 h	LINCSKD_32810	VCAP	LINCSCP_99107
0.2081	2e-4	321	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_99107
0.2049	2e-4	321	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_99107
0.2042	2e-4	321	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_99107
