similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.443	3.6196e-11	203	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_15182
0.3842	1.5236e-8	203	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_15182
0.3788	2.506e-8	203	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_15182
0.3781	2.6708e-8	203	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_15182
-0.3513	2.7548e-7	203	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_15182
-0.3465	4.1136e-7	203	STAT5B	CGS001-6777	96 h	LINCSKD_3067	A375	LINCSCP_15182
0.3441	4.9946e-7	203	STAT4	CGS001-6775	96 h	LINCSKD_3065	A375	LINCSCP_15182
0.3437	5.1361e-7	203	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_15182
0.3384	7.8945e-7	203	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_15182
0.3333	1.1762e-6	203	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_15182
0.3252	2.201e-6	203	STAT6	CGS001-6778	96 h	LINCSKD_17319	HEPG2	LINCSCP_15182
-0.3229	2.6146e-6	203	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_15182
0.308	7.8253e-6	203	JAK1	CGS001-3716	96 h	LINCSKD_12766	HCC515	LINCSCP_15182
0.3032	0	203	JAK2	CGS001-3717	120 h	LINCSKD_31400	VCAP	LINCSCP_15182
0.3013	0	203	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_15182
0.2996	0	203	JAK3	CGS001-3718	96 h	LINCSKD_19317	HT29	LINCSCP_15182
0.2967	0	203	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_15182
0.2904	0	203	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_15182
0.2877	0	203	IL6ST	CGS001-3572	96 h	LINCSKD_19256	HT29	LINCSCP_15182
0.2855	0	203	IKBKAP	CGS001-8518	96 h	LINCSKD_29513	SKL	LINCSCP_15182
0.2834	0	203	STAT3	CGS001-6774	96 h	LINCSKD_6666	A549	LINCSCP_15182
-0.2802	1e-4	203	STAT5B	CGS001-6777	144 h	LINCSKD_36237	PC3	LINCSCP_15182
0.2701	1e-4	203	TNF	CGS001-7124	96 h	LINCSKD_6852	A549	LINCSCP_15182
0.2686	1e-4	203	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_15182
0.2668	1e-4	203	RELB	CGS001-5971	96 h	LINCSKD_6281	A549	LINCSCP_15182
0.2641	1e-4	203	IKBKB	CGS001-3551	96 h	LINCSKD_25019	NPC	LINCSCP_15182
-0.2608	2e-4	203	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_15182
0.2567	2e-4	203	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_15182
-0.2488	3e-4	203	SOCS2	CGS001-8835	96 h	LINCSKD_28774	PC3	LINCSCP_15182
0.2483	4e-4	203	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_15182
0.245	4e-4	203	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_15182
0.2389	6e-4	203	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_15182
0.2374	6e-4	203	RELA	CGS001-5970	96 h	LINCSKD_16955	HEPG2	LINCSCP_15182
-0.234	8e-4	203	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_15182
-0.2325	8e-4	203	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_15182
-0.2304	9e-4	203	IKBKE	CGS001-9641	96 h	LINCSKD_7605	ASC	LINCSCP_15182
0.2294	0.001	203	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_15182
-0.2267	0.0011	203	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_15182
