similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3612	4.3988e-7	185	NFKB1	CGS001-4790	96 h	LINCSKD_29846	SW480	LINCSCP_103495
0.3541	7.6329e-7	185	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_103495
0.3366	2.8019e-6	185	NFKB1	CGS001-4790	96 h	LINCSKD_19710	HT29	LINCSCP_103495
0.3244	6.6238e-6	185	IKBKB	CGS001-3551	96 h	LINCSKD_9569	HA1E	LINCSCP_103495
0.3158	0	185	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_103495
0.3037	0	185	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_103495
0.299	0	185	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_103495
0.2867	1e-4	185	STAT3	CGS001-6774	144 h	LINCSKD_36235	PC3	LINCSCP_103495
0.2865	1e-4	185	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_103495
0.2792	1e-4	185	STAT2	CGS001-6773	96 h	LINCSKD_6665	A549	LINCSCP_103495
0.2756	1e-4	185	RELA	CGS001-5970	96 h	LINCSKD_2675	A375	LINCSCP_103495
0.2728	2e-4	185	NFKB1	CGS001-4790	96 h	LINCSKD_14383	HEKTE	LINCSCP_103495
0.2724	2e-4	185	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_103495
0.2703	2e-4	185	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_103495
0.2663	2e-4	185	JAK1	CGS001-3716	96 h	LINCSKD_1612	A375	LINCSCP_103495
0.2591	4e-4	185	SOCS5	CGS001-9655	96 h	LINCSKD_20562	HT29	LINCSCP_103495
0.2511	6e-4	185	JAK3	CGS001-3718	96 h	LINCSKD_5225	A549	LINCSCP_103495
0.2505	6e-4	185	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_103495
0.2482	7e-4	185	REL	CGS001-5966	96 h	LINCSKD_13493	HCC515	LINCSCP_103495
0.2477	7e-4	185	RELA	CGS001-5970	96 h	LINCSKD_16955	HEPG2	LINCSCP_103495
0.2392	0.001	185	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_103495
0.2313	0.0015	185	IKBKAP	CGS001-8518	144 h	LINCSKD_26062	PC3	LINCSCP_103495
0.2222	0.0024	185	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_103495
0.2203	0.0026	185	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_103495
