similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.2988	5.1329e-7	272	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_73349
-0.2976	5.748e-7	272	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_73349
0.2955	6.9634e-7	272	IKBKE	CGS001-9641	96 h	LINCSKD_7605	ASC	LINCSCP_73349
-0.2853	1.7224e-6	272	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_73349
0.2782	3.1741e-6	272	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_73349
0.2594	0	272	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_73349
0.2579	0	272	IKBKE	CGS001-9641	96 h	LINCSKD_14318	HEKTE	LINCSCP_73349
0.2539	0	272	STAT1	CGS001-6772	144 h	LINCSKD_26429	PC3	LINCSCP_73349
0.2535	0	272	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_73349
0.2467	0	272	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_73349
0.2327	1e-4	272	SOCS3	CGS001-9021	96 h	LINCSKD_2996	A375	LINCSCP_73349
0.2259	2e-4	272	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_73349
-0.2248	2e-4	272	JAK3	CGS001-3718	120 h	LINCSKD_31401	VCAP	LINCSCP_73349
0.2231	2e-4	272	IL6	CGS001-3569	96 h	LINCSKD_1543	A375	LINCSCP_73349
0.2211	2e-4	272	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_73349
-0.2186	3e-4	272	JAK2	CGS001-3717	96 h	LINCSKD_1613	A375	LINCSCP_73349
0.2185	3e-4	272	SOCS2	CGS001-8835	144 h	LINCSKD_21982	MCF7	LINCSCP_73349
0.216	3e-4	272	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_73349
0.2072	6e-4	272	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_73349
0.2057	6e-4	272	JAK2	CGS001-3717	120 h	LINCSKD_31400	VCAP	LINCSCP_73349
-0.2054	7e-4	272	REL	CGS001-5966	96 h	LINCSKD_23956	MCF7	LINCSCP_73349
-0.2028	8e-4	272	STAT5A	CGS001-6776	144 h	LINCSKD_34655	MCF7	LINCSCP_73349
0.2024	8e-4	272	IKBKG	CGS001-8517	120 h	LINCSKD_31313	VCAP	LINCSCP_73349
-0.2004	9e-4	272	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_73349
