similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6273	5.102e-75	674	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_110935
0.5901	1.8331e-64	674	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_110935
-0.5798	8.6521e-62	674	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_110935
0.5663	2.055e-58	674	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_110935
0.5638	8.3664e-58	674	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_110935
0.5585	1.4984e-56	674	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_110935
-0.5546	1.2702e-55	674	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_110935
0.5314	2.1451e-50	674	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_110935
0.5263	2.6765e-49	674	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_110935
0.5255	4.0519e-49	674	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_110935
-0.5253	4.5801e-49	674	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_110935
0.5227	1.5641e-48	674	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_110935
0.5197	6.7204e-48	674	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_110935
-0.5191	9.0594e-48	674	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_110935
-0.5184	1.2775e-47	674	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_110935
-0.5119	2.7272e-46	674	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_110935
0.5039	1.1136e-44	674	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_110935
0.4977	1.7756e-43	674	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_110935
-0.4834	9.3131e-41	674	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_110935
-0.4786	6.943e-40	674	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_110935
0.4779	9.2939e-40	674	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_110935
0.4775	1.1068e-39	674	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_110935
0.475	3.1333e-39	674	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_110935
-0.4719	1.1209e-38	674	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_110935
-0.4717	1.1982e-38	674	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_110935
0.4709	1.7314e-38	674	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_110935
0.4705	2.0209e-38	674	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_110935
0.4641	2.6401e-37	674	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_110935
