similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5261	5.7754e-10	121	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_15217
0.5055	3.3561e-9	121	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_15217
0.495	7.8659e-9	121	REL	CGS001-5966	96 h	LINCSKD_20280	HT29	LINCSCP_15217
0.4876	1.4093e-8	121	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_15217
0.4575	1.326e-7	121	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_15217
0.4521	1.941e-7	121	IKBKG	CGS001-8517	96 h	LINCSKD_7606	ASC	LINCSCP_15217
0.4383	4.9438e-7	121	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_15217
0.4328	7.1207e-7	121	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_15217
0.4325	7.263e-7	121	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_15217
0.4193	1.6889e-6	121	STAT4	CGS001-6775	96 h	LINCSKD_11114	HA1E	LINCSCP_15217
0.3994	5.6742e-6	121	REL	CGS001-5966	96 h	LINCSKD_6279	A549	LINCSCP_15217
0.3925	8.495e-6	121	REL	CGS001-5966	120 h	LINCSKD_32448	VCAP	LINCSCP_15217
0.3895	0	121	IKBKAP	CGS001-8518	96 h	LINCSKD_19224	HT29	LINCSCP_15217
0.3884	0	121	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_15217
0.3877	0	121	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_15217
0.3857	0	121	IKBKAP	CGS001-8518	96 h	LINCSKD_29513	SKL	LINCSCP_15217
0.3798	0	121	IKBKE	CGS001-9641	96 h	LINCSKD_29802	SW480	LINCSCP_15217
0.3774	0	121	SOCS5	CGS001-9655	96 h	LINCSKD_6597	A549	LINCSCP_15217
0.362	0	121	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_15217
0.3615	0	121	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_15217
0.3594	1e-4	121	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_15217
0.359	1e-4	121	SOCS4	CGS001-122809	96 h	LINCSKD_28776	PC3	LINCSCP_15217
0.3564	1e-4	121	SOCS5	CGS001-9655	96 h	LINCSKD_20562	HT29	LINCSCP_15217
0.3562	1e-4	121	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_15217
0.3543	1e-4	121	STAT2	CGS001-6773	96 h	LINCSKD_3063	A375	LINCSCP_15217
0.3536	1e-4	121	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_15217
0.3523	1e-4	121	SOCS4	CGS001-122809	96 h	LINCSKD_24168	MCF7	LINCSCP_15217
0.3521	1e-4	121	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_15217
0.3502	1e-4	121	RELA	CGS001-5970	96 h	LINCSKD_29887	SW480	LINCSCP_15217
0.3495	1e-4	121	STAT2	CGS001-6773	96 h	LINCSKD_28825	PC3	LINCSCP_15217
0.3469	1e-4	121	NFKB1	CGS001-4790	96 h	LINCSKD_10096	HA1E	LINCSCP_15217
0.34	1e-4	121	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_15217
0.3397	1e-4	121	JAK2	CGS001-3717	96 h	LINCSKD_9663	HA1E	LINCSCP_15217
0.3355	2e-4	121	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_15217
0.3337	2e-4	121	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_15217
0.3306	2e-4	121	STAT5A	CGS001-6776	96 h	LINCSKD_11115	HA1E	LINCSCP_15217
0.3257	3e-4	121	JAK1	CGS001-3716	96 h	LINCSKD_12766	HCC515	LINCSCP_15217
0.3236	3e-4	121	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_15217
