similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5972	1.5212e-16	157	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_56789
0.5753	3.264e-15	157	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_56789
0.5625	1.7747e-14	157	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_56789
0.561	2.144e-14	157	STAT4	CGS001-6775	120 h	LINCSKD_32811	VCAP	LINCSCP_56789
0.5573	3.4333e-14	157	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_56789
-0.5406	2.6938e-13	157	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_56789
0.5222	2.3243e-12	157	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_56789
0.521	2.6422e-12	157	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_56789
0.5172	4.0737e-12	157	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_56789
0.5035	1.8021e-11	157	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_56789
0.5015	2.2376e-11	157	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_56789
0.4983	3.134e-11	157	SOCS4	CGS001-122809	96 h	LINCSKD_20561	HT29	LINCSCP_56789
-0.492	6.0101e-11	157	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_56789
0.491	6.6606e-11	157	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_56789
0.4889	8.1766e-11	157	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_56789
0.4885	8.5876e-11	157	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_56789
0.4748	3.331e-10	157	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_56789
0.471	4.8272e-10	157	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_56789
0.4604	1.3055e-9	157	IKBKG	CGS001-8517	96 h	LINCSKD_12704	HCC515	LINCSCP_56789
0.4545	2.243e-9	157	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_56789
0.4518	2.8529e-9	157	STAT5A	CGS001-6776	96 h	LINCSKD_17317	HEPG2	LINCSCP_56789
0.4466	4.5442e-9	157	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_56789
0.4462	4.6986e-9	157	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_56789
0.4441	5.6965e-9	157	RELA	CGS001-5970	96 h	LINCSKD_6280	A549	LINCSCP_56789
0.4405	7.788e-9	157	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_56789
0.439	8.8882e-9	157	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_56789
-0.4374	1.0144e-8	157	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_56789
0.4353	1.2117e-8	157	STAT4	CGS001-6775	96 h	LINCSKD_3065	A375	LINCSCP_56789
0.4338	1.3876e-8	157	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_56789
0.433	1.4786e-8	157	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_56789
0.4298	1.9438e-8	157	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_56789
0.4272	2.4147e-8	157	RELA	CGS001-5970	96 h	LINCSKD_2675	A375	LINCSCP_56789
0.4249	2.9144e-8	157	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_56789
-0.4247	2.9678e-8	157	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_56789
-0.4246	2.9848e-8	157	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_56789
0.4227	3.4905e-8	157	IKBKE	CGS001-9641	96 h	LINCSKD_25020	NPC	LINCSCP_56789
