similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4138	8.3932e-12	251	IKBKG	CGS001-8517	96 h	LINCSKD_5139	A549	LINCSCP_136866
0.3721	1.1585e-9	251	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_136866
0.3693	1.5844e-9	251	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_136866
0.3691	1.6183e-9	251	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_136866
0.3566	6.1146e-9	251	SOCS1	CGS001-8651	96 h	LINCSKD_17248	HEPG2	LINCSCP_136866
0.3415	2.831e-8	251	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_136866
0.3413	2.9038e-8	251	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_136866
0.338	3.9945e-8	251	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_136866
0.3342	5.7812e-8	251	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_136866
0.3336	6.1203e-8	251	NFKB2	CGS001-4791	96 h	LINCSKD_29847	SW480	LINCSCP_136866
0.3316	7.447e-8	251	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_136866
0.3258	1.2824e-7	251	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_136866
0.3257	1.3048e-7	251	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_136866
-0.3235	1.5957e-7	251	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_136866
0.3138	3.8667e-7	251	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_136866
0.2984	1.4816e-6	251	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_136866
0.2965	1.7374e-6	251	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_136866
0.2942	2.1097e-6	251	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_136866
-0.2932	2.2796e-6	251	SOCS5	CGS001-9655	96 h	LINCSKD_13717	HCC515	LINCSCP_136866
0.2932	2.2886e-6	251	JAK1	CGS001-3716	96 h	LINCSKD_1612	A375	LINCSCP_136866
0.2906	2.8255e-6	251	TNF	CGS001-7124	96 h	LINCSKD_6852	A549	LINCSCP_136866
-0.2775	8.097e-6	251	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_136866
0.2773	8.2369e-6	251	STAT6	CGS001-6778	96 h	LINCSKD_13765	HCC515	LINCSCP_136866
-0.2744	0	251	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_136866
0.2716	0	251	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_136866
0.2693	0	251	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_136866
0.2683	0	251	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_136866
0.2682	0	251	STAT4	CGS001-6775	96 h	LINCSKD_6667	A549	LINCSCP_136866
0.2662	0	251	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_136866
0.2625	0	251	SOCS5	CGS001-9655	96 h	LINCSKD_11042	HA1E	LINCSCP_136866
0.2569	0	251	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_136866
0.2488	1e-4	251	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_136866
