similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.7105	5.0972e-42	265	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_289815
0.7	2.4634e-40	265	JAK1	CGS001-3716	120 h	LINCSKD_31399	VCAP	LINCSCP_289815
0.697	7.3321e-40	265	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_289815
0.6681	1.2748e-35	265	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_289815
0.6531	1.311e-33	265	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_289815
0.6415	3.9489e-32	265	STAT5A	CGS001-6776	120 h	LINCSKD_32812	VCAP	LINCSCP_289815
0.6381	1.0718e-31	265	IKBKE	CGS001-9641	120 h	LINCSKD_31312	VCAP	LINCSCP_289815
0.6145	6.6317e-29	265	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_289815
0.6056	6.4965e-28	265	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_289815
0.5993	3.1284e-27	265	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_289815
0.582	2.0297e-25	265	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_289815
0.5617	1.9495e-23	265	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_289815
0.5593	3.2708e-23	265	STAT6	CGS001-6778	96 h	LINCSKD_6670	A549	LINCSCP_289815
0.55	2.3632e-22	265	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_289815
0.5485	3.2184e-22	265	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_289815
0.5483	3.3993e-22	265	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_289815
0.5416	1.3317e-21	265	STAT5A	CGS001-6776	96 h	LINCSKD_3066	A375	LINCSCP_289815
0.5389	2.3254e-21	265	STAT2	CGS001-6773	120 h	LINCSKD_32809	VCAP	LINCSCP_289815
0.5305	1.2269e-20	265	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_289815
0.5273	2.2787e-20	265	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_289815
0.523	5.2598e-20	265	IKBKAP	CGS001-8518	96 h	LINCSKD_5136	A549	LINCSCP_289815
0.5181	1.3145e-19	265	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_289815
0.5111	4.8389e-19	265	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_289815
0.5099	6.059e-19	265	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_289815
0.5093	6.8025e-19	265	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_289815
0.5001	3.5776e-18	265	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_289815
0.4982	4.97e-18	265	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_289815
0.4975	5.6119e-18	265	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_289815
0.4872	3.3336e-17	265	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_289815
0.481	9.4106e-17	265	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_289815
0.4791	1.2935e-16	265	STAT1	CGS001-6772	96 h	LINCSKD_24215	MCF7	LINCSCP_289815
0.478	1.5526e-16	265	REL	CGS001-5966	96 h	LINCSKD_16954	HEPG2	LINCSCP_289815
0.4751	2.5267e-16	265	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_289815
