similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.515	1.0785e-19	270	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_172562
-0.4745	1.4525e-16	270	IL6ST	CGS001-3572	120 h	LINCSKD_31340	VCAP	LINCSCP_172562
0.4706	2.7769e-16	270	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_172562
-0.4673	4.7446e-16	270	NFKB2	CGS001-4791	120 h	LINCSKD_31844	VCAP	LINCSCP_172562
0.4612	1.2617e-15	270	REL	CGS001-5966	96 h	LINCSKD_2674	A375	LINCSCP_172562
-0.4561	2.8242e-15	270	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_172562
0.4553	3.1829e-15	270	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_172562
-0.4513	5.9363e-15	270	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_172562
-0.448	9.7951e-15	270	JAK2	CGS001-3717	96 h	LINCSKD_29813	SW480	LINCSCP_172562
0.4439	1.819e-14	270	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_172562
-0.4369	5.1911e-14	270	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_172562
-0.4298	1.4572e-13	270	STAT1	CGS001-6772	96 h	LINCSKD_29652	SKL	LINCSCP_172562
-0.4292	1.5904e-13	270	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_172562
0.423	3.8338e-13	270	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_172562
0.4208	5.1516e-13	270	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_172562
-0.4193	6.412e-13	270	STAT6	CGS001-6778	120 h	LINCSKD_32813	VCAP	LINCSCP_172562
-0.4178	7.8431e-13	270	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_172562
-0.4158	1.033e-12	270	STAT6	CGS001-6778	96 h	LINCSKD_20633	HT29	LINCSCP_172562
-0.4104	2.1496e-12	270	IKBKE	CGS001-9641	96 h	LINCSKD_29802	SW480	LINCSCP_172562
0.4067	3.5474e-12	270	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_172562
0.4051	4.3864e-12	270	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_172562
0.4029	5.8022e-12	270	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_172562
0.4024	6.2151e-12	270	SOCS4	CGS001-122809	120 h	LINCSKD_32740	VCAP	LINCSCP_172562
0.4023	6.2921e-12	270	JAK1	CGS001-3716	96 h	LINCSKD_19315	HT29	LINCSCP_172562
0.4009	7.6105e-12	270	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_172562
-0.3995	9.083e-12	270	STAT2	CGS001-6773	96 h	LINCSKD_11112	HA1E	LINCSCP_172562
-0.3951	1.6088e-11	270	RELB	CGS001-5971	96 h	LINCSKD_13494	HCC515	LINCSCP_172562
0.3922	2.3268e-11	270	IKBKE	CGS001-9641	144 h	LINCSKD_21583	MCF7	LINCSCP_172562
-0.3908	2.7596e-11	270	SOCS1	CGS001-8651	96 h	LINCSKD_2994	A375	LINCSCP_172562
-0.3897	3.1808e-11	270	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_172562
-0.389	3.4727e-11	270	STAT3	CGS001-6774	96 h	LINCSKD_17315	HEPG2	LINCSCP_172562
-0.3831	7.2005e-11	270	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_172562
-0.3829	7.3647e-11	270	SOCS2	CGS001-8835	96 h	LINCSKD_25416	NPC	LINCSCP_172562
-0.38	1.0589e-10	270	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_172562
