similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.4291	3.6854e-17	351	REL	CGS001-5966	144 h	LINCSKD_36162	PC3	LINCSCP_44861
0.4184	2.6306e-16	351	IKBKAP	CGS001-8518	144 h	LINCSKD_26062	PC3	LINCSCP_44861
0.3545	7.8236e-12	351	JAK1	CGS001-3716	144 h	LINCSKD_35975	PC3	LINCSCP_44861
0.3471	2.2582e-11	351	STAT3	CGS001-6774	96 h	LINCSKD_3064	A375	LINCSCP_44861
0.3211	7.3478e-10	351	STAT1	CGS001-6772	96 h	LINCSKD_29911	SW480	LINCSCP_44861
0.319	9.6388e-10	351	STAT1	CGS001-6772	96 h	LINCSKD_28824	PC3	LINCSCP_44861
0.3149	1.6137e-9	351	STAT3	CGS001-6774	96 h	LINCSKD_28826	PC3	LINCSCP_44861
0.311	2.6114e-9	351	SOCS4	CGS001-122809	96 h	LINCSKD_28776	PC3	LINCSCP_44861
0.3045	5.7349e-9	351	STAT5A	CGS001-6776	96 h	LINCSKD_20631	HT29	LINCSCP_44861
0.2998	1.0047e-8	351	SOCS1	CGS001-8651	96 h	LINCSKD_14473	HEKTE	LINCSCP_44861
0.2951	1.7411e-8	351	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_44861
0.2847	5.7172e-8	351	STAT1	CGS001-6772	96 h	LINCSKD_3062	A375	LINCSCP_44861
0.2727	2.1018e-7	351	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_44861
0.2677	3.5693e-7	351	IKBKB	CGS001-3551	96 h	LINCSKD_9569	HA1E	LINCSCP_44861
0.2644	5.0358e-7	351	STAT4	CGS001-6775	96 h	LINCSKD_20630	HT29	LINCSCP_44861
0.2624	6.1292e-7	351	STAT5A	CGS001-6776	144 h	LINCSKD_36236	PC3	LINCSCP_44861
0.2382	6.4336e-6	351	STAT1	CGS001-6772	96 h	LINCSKD_17314	HEPG2	LINCSCP_44861
0.2295	0	351	IKBKG	CGS001-8517	96 h	LINCSKD_1516	A375	LINCSCP_44861
0.2294	0	351	STAT1	CGS001-6772	96 h	LINCSKD_7927	ASC	LINCSCP_44861
0.2287	0	351	STAT1	CGS001-6772	96 h	LINCSKD_14479	HEKTE	LINCSCP_44861
0.228	0	351	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_44861
0.2262	0	351	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_44861
0.226	0	351	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_44861
0.2239	0	351	IKBKAP	CGS001-8518	96 h	LINCSKD_9568	HA1E	LINCSCP_44861
0.2227	0	351	STAT6	CGS001-6778	96 h	LINCSKD_25442	NPC	LINCSCP_44861
0.2182	0	351	IKBKAP	CGS001-8518	96 h	LINCSKD_27649	PC3	LINCSCP_44861
0.2177	0	351	STAT6	CGS001-6778	96 h	LINCSKD_6670	A549	LINCSCP_44861
0.2169	0	351	JAK2	CGS001-3717	96 h	LINCSKD_5224	A549	LINCSCP_44861
0.2117	1e-4	351	RELA	CGS001-5970	96 h	LINCSKD_29887	SW480	LINCSCP_44861
0.2084	1e-4	351	STAT3	CGS001-6774	96 h	LINCSKD_14480	HEKTE	LINCSCP_44861
0.2081	1e-4	351	IKBKB	CGS001-3551	96 h	LINCSKD_23148	MCF7	LINCSCP_44861
0.203	1e-4	351	IKBKAP	CGS001-8518	96 h	LINCSKD_15894	HEPG2	LINCSCP_44861
0.2021	1e-4	351	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_44861
-0.2016	1e-4	351	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_44861
0.2008	2e-4	351	STAT3	CGS001-6774	96 h	LINCSKD_24217	MCF7	LINCSCP_44861
0.2008	2e-4	351	JAK3	CGS001-3718	96 h	LINCSKD_19317	HT29	LINCSCP_44861
0.2002	2e-4	351	STAT5A	CGS001-6776	96 h	LINCSKD_28828	PC3	LINCSCP_44861
