similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4607	9.5484e-14	235	JAK1	CGS001-3716	96 h	LINCSKD_27721	PC3	LINCSCP_19479
0.4188	2.1502e-11	235	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_19479
0.4169	2.6838e-11	235	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_19479
0.3787	1.9828e-9	235	IL6ST	CGS001-3572	96 h	LINCSKD_5167	A549	LINCSCP_19479
0.374	3.2416e-9	235	STAT2	CGS001-6773	96 h	LINCSKD_24216	MCF7	LINCSCP_19479
0.3548	2.2296e-8	235	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_19479
-0.3497	3.6511e-8	235	IKBKB	CGS001-3551	120 h	LINCSKD_31311	VCAP	LINCSCP_19479
0.3421	7.4617e-8	235	IL6ST	CGS001-3572	96 h	LINCSKD_15925	HEPG2	LINCSCP_19479
0.3419	7.5885e-8	235	STAT5B	CGS001-6777	96 h	LINCSKD_17318	HEPG2	LINCSCP_19479
0.3367	1.2319e-7	235	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_19479
0.3321	1.8704e-7	235	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_19479
0.3236	3.9602e-7	235	IL6ST	CGS001-3572	144 h	LINCSKD_34352	MCF7	LINCSCP_19479
0.3156	7.8545e-7	235	SOCS3	CGS001-9021	96 h	LINCSKD_28775	PC3	LINCSCP_19479
0.314	8.961e-7	235	SOCS1	CGS001-8651	96 h	LINCSKD_28773	PC3	LINCSCP_19479
0.3138	9.1362e-7	235	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_19479
0.3077	1.5232e-6	235	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_19479
0.297	3.5921e-6	235	NFKB2	CGS001-4791	96 h	LINCSKD_14384	HEKTE	LINCSCP_19479
0.2961	3.8583e-6	235	JAK1	CGS001-3716	96 h	LINCSKD_35184	MCF7	LINCSCP_19479
0.2956	4.0076e-6	235	SOCS4	CGS001-122809	96 h	LINCSKD_24168	MCF7	LINCSCP_19479
0.2933	4.7849e-6	235	REL	CGS001-5966	96 h	LINCSKD_28535	PC3	LINCSCP_19479
0.293	4.8993e-6	235	RELA	CGS001-5970	96 h	LINCSKD_10726	HA1E	LINCSCP_19479
-0.2887	6.8719e-6	235	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_19479
-0.2886	6.9188e-6	235	IKBKAP	CGS001-8518	96 h	LINCSKD_12701	HCC515	LINCSCP_19479
0.2853	8.8861e-6	235	IKBKE	CGS001-9641	96 h	LINCSKD_27651	PC3	LINCSCP_19479
0.2849	9.1191e-6	235	SOCS3	CGS001-9021	96 h	LINCSKD_14474	HEKTE	LINCSCP_19479
-0.2825	0	235	SOCS5	CGS001-9655	120 h	LINCSKD_32741	VCAP	LINCSCP_19479
-0.2802	0	235	IKBKAP	CGS001-8518	120 h	LINCSKD_31310	VCAP	LINCSCP_19479
0.2778	0	235	STAT5B	CGS001-6777	96 h	LINCSKD_6669	A549	LINCSCP_19479
-0.2752	0	235	SOCS1	CGS001-8651	96 h	LINCSKD_11039	HA1E	LINCSCP_19479
0.2621	0	235	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_19479
0.2599	1e-4	235	SOCS4	CGS001-122809	96 h	LINCSKD_28776	PC3	LINCSCP_19479
-0.2578	1e-4	235	IKBKAP	CGS001-8518	96 h	LINCSKD_27649	PC3	LINCSCP_19479
