similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6756	1.8174e-41	301	JAK1	CGS001-3716	96 h	LINCSKD_5223	A549	LINCSCP_219112
0.6446	9.717e-37	301	JAK1	CGS001-3716	96 h	LINCSKD_15986	HEPG2	LINCSCP_219112
-0.5784	2.8727e-28	301	SOCS4	CGS001-122809	96 h	LINCSKD_2997	A375	LINCSCP_219112
0.5573	5.7943e-26	301	REL	CGS001-5966	96 h	LINCSKD_10725	HA1E	LINCSCP_219112
-0.5327	1.8467e-23	301	SOCS2	CGS001-8835	96 h	LINCSKD_13715	HCC515	LINCSCP_219112
0.5326	1.8602e-23	301	IKBKE	CGS001-9641	96 h	LINCSKD_19226	HT29	LINCSCP_219112
0.5319	2.2013e-23	301	IKBKG	CGS001-8517	96 h	LINCSKD_25021	NPC	LINCSCP_219112
0.5265	7.228e-23	301	IKBKE	CGS001-9641	96 h	LINCSKD_23149	MCF7	LINCSCP_219112
0.5209	2.482e-22	301	NFKB2	CGS001-4791	96 h	LINCSKD_10097	HA1E	LINCSCP_219112
0.5155	7.8487e-22	301	IKBKE	CGS001-9641	96 h	LINCSKD_12703	HCC515	LINCSCP_219112
0.506	5.6041e-21	301	STAT1	CGS001-6772	96 h	LINCSKD_11111	HA1E	LINCSCP_219112
0.5026	1.1221e-20	301	STAT3	CGS001-6774	96 h	LINCSKD_11113	HA1E	LINCSCP_219112
0.4997	2.0396e-20	301	IKBKE	CGS001-9641	96 h	LINCSKD_5138	A549	LINCSCP_219112
0.4987	2.5014e-20	301	IKBKE	CGS001-9641	96 h	LINCSKD_15896	HEPG2	LINCSCP_219112
0.4947	5.4724e-20	301	STAT1	CGS001-6772	96 h	LINCSKD_20628	HT29	LINCSCP_219112
0.4928	8.0975e-20	301	STAT1	CGS001-6772	96 h	LINCSKD_6664	A549	LINCSCP_219112
0.4894	1.5641e-19	301	SOCS2	CGS001-8835	96 h	LINCSKD_2995	A375	LINCSCP_219112
0.4849	3.7459e-19	301	STAT6	CGS001-6778	96 h	LINCSKD_11117	HA1E	LINCSCP_219112
0.4834	4.9653e-19	301	STAT6	CGS001-6778	96 h	LINCSKD_3068	A375	LINCSCP_219112
0.4825	5.8562e-19	301	IL6ST	CGS001-3572	96 h	LINCSKD_1545	A375	LINCSCP_219112
0.4759	2.0373e-18	301	SOCS1	CGS001-8651	96 h	LINCSKD_20559	HT29	LINCSCP_219112
0.4753	2.2807e-18	301	NFKB2	CGS001-4791	96 h	LINCSKD_5655	A549	LINCSCP_219112
0.4692	7.0061e-18	301	RELB	CGS001-5971	120 h	LINCSKD_32449	VCAP	LINCSCP_219112
0.4686	7.7493e-18	301	STAT1	CGS001-6772	96 h	LINCSKD_13762	HCC515	LINCSCP_219112
0.4679	8.8556e-18	301	JAK1	CGS001-3716	96 h	LINCSKD_9662	HA1E	LINCSCP_219112
-0.4648	1.5554e-17	301	JAK3	CGS001-3718	96 h	LINCSKD_9664	HA1E	LINCSCP_219112
0.4633	2.0151e-17	301	IKBKB	CGS001-3551	96 h	LINCSKD_5137	A549	LINCSCP_219112
0.4574	5.7352e-17	301	STAT1	CGS001-6772	96 h	LINCSKD_25441	NPC	LINCSCP_219112
0.4573	5.7844e-17	301	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_219112
0.4567	6.4345e-17	301	REL	CGS001-5966	96 h	LINCSKD_16954	HEPG2	LINCSCP_219112
0.4466	3.6712e-16	301	STAT1	CGS001-6772	120 h	LINCSKD_32808	VCAP	LINCSCP_219112
