ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
8878	SQSTM1	2.7638	0.0015
8800	PEX11A	2.7239	0.0025
3162	HMOX1	3.6207	0.0025
23223	RRP12	2.8122	0.0026
4609	MYC	2.6809	0.0027
1662	DDX10	2.5011	0.0028
9797	TATDN2	2.224	0.0035
79071	ELOVL6	4.1168	0.0035
1050	CEBPA	2.9486	0.0048
27336	HTATSF1	1.9014	0.0048
1829	DSG2	1.8515	0.0065
3122	HLA-DRA	2.6964	0.0066
23076	RRP1B	2.5577	0.0073
7358	UGDH	1.9159	0.0084
9181	ARHGEF2	1.9701	0.0089
23670	TMEM2	2.349	0.0091
642	BLMH	2.7086	0.0095
3156	HMGCR	1.9737	0.0131
54733	SLC35F2	1.5123	0.0133
9817	KEAP1	1.499	0.0147
2353	FOS	1.388	0.015
10131	TRAP1	1.5704	0.0151
28969	BZW2	2.3373	0.0154
1845	DUSP3	1.3558	0.0156
4605	MYBL2	2.7679	0.0157
7416	VDAC1	1.2839	0.0174
55608	ANKRD10	1.7913	0.0177
30	ACAA1	1.9996	0.0188
8061	FOSL1	1.5888	0.021
2356	FPGS	2.1937	0.0213
27346	TMEM97	1.6586	0.0214
6856	SYPL1	1.4835	0.0222
10221	TRIB1	1.198	0.0222
1802	DPH2	1.4742	0.0234
4216	MAP3K4	1.4238	0.0235
7099	TLR4	2.0908	0.0239
3508	IGHMBP2	1.2801	0.0263
50814	NSDHL	1.5219	0.0285
9868	TOMM70A	1.087	0.029
3329	HSPD1	1.0953	0.0312
5287	PIK3C2B	1.7737	0.0316
991	CDC20	1.3613	0.0316
9943	OXSR1	3.2907	0.0321
3157	HMGCS1	1.2306	0.0323
3909	LAMA3	1.0667	0.0325
79080	CCDC86	1.1491	0.0326
5708	PSMD2	1.6518	0.0327
10493	VAT1	1.4267	0.0328
10270	AKAP8	1.5169	0.0334
2817	GPC1	1.5238	0.035
80746	TSEN2	1.5655	0.0353
9221	NOLC1	2.1533	0.0355
847	CAT	1.078	0.0364
5580	PRKCD	1.3499	0.0379
1983	EIF5	1.5845	0.0386
54442	KCTD5	1.4644	0.0397
375346	TMEM110	3.9872	0.0397
30836	DNTTIP2	1.4013	0.0398
25793	FBXO7	1.2593	0.0399
7874	USP7	1.0406	0.0403
8243	SMC1A	1.6448	0.0404
8440	NCK2	1.042	0.0404
10969	EBNA1BP2	1.0259	0.0417
10525	HYOU1	1.3149	0.0428
51466	EVL	3.3739	0.0434
11137	PWP1	1.2511	0.0443
2109	ETFB	1.0635	0.0451
1277	COL1A1	1.7491	0.0461
178	AGL	0.941	0.0474
83743	GRWD1	1.4946	0.0487
4927	NUP88	0.9644	0.049
9928	KIF14	2.866	0.0492
1021	CDK6	0.9457	0.0524
5347	PLK1	1.0934	0.053
85377	MICALL1	1.0191	0.0536
64429	ZDHHC6	0.9332	0.0579
5782	PTPN12	0.861	0.059
9924	PAN2	0.8503	0.0599
60493	FASTKD5	0.9306	0.0622
7296	TXNRD1	0.8604	0.0654
10915	TCERG1	0.8523	0.0655
4482	MSRA	1.6581	0.0662
60528	ELAC2	2.2104	0.0667
6813	STXBP2	0.9404	0.0687
9703	KIAA0100	1.162	0.0688
2920	CXCL2	4.7606	0.0689
4793	NFKBIB	1.1315	0.0723
8324	FZD7	1.0778	0.0724
54386	TERF2IP	0.9822	0.0727
79073	TMEM109	1.0548	0.0733
23210	JMJD6	1.3396	0.0743
10973	ASCC3	1.1884	0.0788
7048	TGFBR2	5.3557	0.0789
9128	PRPF4	0.8745	0.0791
7867	MAPKAPK3	2.3118	0.0797
1070	CETN3	0.8674	0.0798
23011	RAB21	1.7599	0.0802
10818	FRS2	0.9991	0.0805
81544	GDPD5	1.7047	0.0819
9801	MRPL19	1.2865	0.084
4043	LRPAP1	1.5979	0.0843
